net,length_um
_08669_,18.46µm
_00599_,18.44µm
_02232_,18.44µm
_05143_,18.44µm
_01538_,18.42µm
_03186_,18.42µm
_03628_,18.42µm
_09033_,18.42µm
_09200_,18.42µm
net465,18.42µm
_02109_,18.4µm
_02630_,18.4µm
_07338_,18.4µm
_09577_,18.4µm
_04566_,18.38µm
_05126_,18.38µm
_06312_,18.38µm
_10031_,18.38µm
_00905_,18.37µm
_00675_,18.36µm
_03126_,18.36µm
_03255_,18.36µm
_03711_,18.36µm
_08025_,18.36µm
_01515_,18.34µm
_04584_,18.34µm
_06131_,18.34µm
_07137_,18.34µm
_00831_,18.32µm
_04581_,18.32µm
_07781_,18.32µm
_10139_,18.32µm
net164,18.32µm
_04141_,18.3µm
_04936_,18.3µm
_01042_,18.285µm
_00915_,18.28µm
_01700_,18.28µm
_02729_,18.28µm
_05401_,18.28µm
_05961_,18.28µm
_06189_,18.28µm
_08652_,18.28µm
_02177_,18.26µm
_04608_,18.26µm
_08304_,18.26µm
_00936_,18.24µm
_02007_,18.24µm
_07488_,18.24µm
net192,18.24µm
_03570_,18.22µm
_04761_,18.22µm
_01170_,18.2µm
_04607_,18.2µm
_07151_,18.2µm
_10102_,18.2µm
net981,18.2µm
_09122_,18.18µm
_00729_,18.16µm
_01989_,18.16µm
_03132_,18.16µm
_05325_,18.16µm
_08882_,18.16µm
_09616_,18.16µm
_09792_,18.15µm
_02938_,18.14µm
_04631_,18.14µm
_09815_,18.14µm
_01403_,18.125µm
_00973_,18.12µm
_03412_,18.12µm
_03891_,18.12µm
_06737_,18.12µm
_07841_,18.12µm
_08985_,18.12µm
_09794_,18.12µm
_02242_,18.115µm
_04301_,18.1µm
_06827_,18.1µm
_08062_,18.1µm
_08443_,18.1µm
net327,18.1µm
_01477_,18.08µm
_02068_,18.08µm
_02161_,18.08µm
_03035_,18.08µm
_03468_,18.08µm
_03959_,18.08µm
_09260_,18.08µm
net1144,18.08µm
_02192_,18.06µm
_04696_,18.06µm
_07659_,18.06µm
_07892_,18.06µm
_00707_,18.04µm
_01252_,18.04µm
_01889_,18.04µm
_07718_,18.04µm
_02448_,18.02µm
_04729_,18.02µm
_05185_,18.02µm
_05760_,18.02µm
_09080_,18.02µm
_02143_,18.01µm
_07935_,18µm
_09304_,18µm
_01277_,17.995µm
_04335_,17.98µm
_04869_,17.98µm
_01330_,17.96µm
_04282_,17.96µm
_03551_,17.95µm
_00796_,17.94µm
_03238_,17.94µm
_03445_,17.94µm
_04082_,17.94µm
_06279_,17.94µm
net932,17.94µm
net1079,17.94µm
_00716_,17.92µm
_00888_,17.92µm
_05383_,17.92µm
p_lh\[31\],17.92µm
term_mid\[48\],17.92µm
_01897_,17.9µm
_04266_,17.9µm
_05447_,17.9µm
_05552_,17.9µm
_07848_,17.9µm
_00235_,17.88µm
_06850_,17.88µm
_01102_,17.86µm
_01580_,17.86µm
_03704_,17.86µm
_05433_,17.86µm
_08075_,17.86µm
_08305_,17.86µm
_08779_,17.86µm
_03152_,17.84µm
_03568_,17.84µm
_08350_,17.84µm
_08486_,17.84µm
_08921_,17.84µm
_09413_,17.84µm
_02020_,17.82µm
_03337_,17.82µm
_05238_,17.82µm
_06413_,17.82µm
_02499_,17.8µm
_05564_,17.8µm
_10030_,17.8µm
_06236_,17.795µm
_05255_,17.78µm
_05434_,17.78µm
_08712_,17.78µm
net323,17.78µm
_01255_,17.77µm
_06231_,17.76µm
_09893_,17.76µm
_02837_,17.74µm
_02973_,17.74µm
_04900_,17.74µm
_06475_,17.74µm
net1030,17.74µm
_01312_,17.72µm
_02163_,17.72µm
_08244_,17.72µm
_08328_,17.72µm
_02569_,17.715µm
_00039_,17.7µm
_01046_,17.7µm
_01451_,17.7µm
_05753_,17.7µm
_10034_,17.7µm
_01165_,17.68µm
_03954_,17.68µm
_09964_,17.68µm
_02067_,17.66µm
_02253_,17.66µm
_03926_,17.66µm
_07648_,17.66µm
_00571_,17.64µm
_02240_,17.64µm
_03444_,17.64µm
_04801_,17.64µm
_05176_,17.64µm
_01631_,17.62µm
_03419_,17.62µm
_05816_,17.62µm
_08137_,17.62µm
_08335_,17.62µm
_08833_,17.62µm
_00617_,17.6µm
_07601_,17.6µm
_07637_,17.6µm
_09583_,17.6µm
net483,17.6µm
_00535_,17.58µm
_02744_,17.58µm
_00678_,17.56µm
_01399_,17.56µm
_04081_,17.56µm
_04856_,17.56µm
_06923_,17.56µm
net879,17.56µm
_02701_,17.54µm
_03849_,17.54µm
_04746_,17.54µm
_06884_,17.54µm
_07260_,17.54µm
_07486_,17.54µm
_09731_,17.54µm
_09117_,17.53µm
_00395_,17.52µm
_01754_,17.52µm
_06583_,17.52µm
_08105_,17.52µm
_08110_,17.52µm
_09508_,17.52µm
_01242_,17.5µm
_04579_,17.5µm
_05693_,17.5µm
_08019_,17.5µm
_09161_,17.5µm
_02924_,17.48µm
_03041_,17.48µm
_05053_,17.48µm
_06090_,17.48µm
_08912_,17.48µm
_09398_,17.48µm
_06466_,17.47µm
_01287_,17.46µm
_02740_,17.46µm
_04955_,17.46µm
_08761_,17.46µm
_04418_,17.44µm
_04652_,17.44µm
_04990_,17.44µm
term_mid\[40\],17.44µm
_06166_,17.42µm
_07204_,17.42µm
_08392_,17.42µm
_09734_,17.42µm
_00793_,17.4µm
_00965_,17.4µm
_02079_,17.4µm
_04727_,17.4µm
_06359_,17.4µm
_03573_,17.39µm
_00105_,17.38µm
_05128_,17.38µm
_06015_,17.38µm
_09154_,17.38µm
_09178_,17.38µm
_09769_,17.38µm
_09978_,17.38µm
net203,17.38µm
_00782_,17.37µm
_00540_,17.36µm
_03447_,17.36µm
_03607_,17.36µm
_05320_,17.36µm
_07231_,17.36µm
_09400_,17.36µm
_01377_,17.34µm
_07913_,17.34µm
_04254_,17.32µm
_04614_,17.32µm
_06686_,17.32µm
_06692_,17.32µm
_08271_,17.32µm
_06435_,17.31µm
_08742_,17.31µm
_06565_,17.3µm
_07636_,17.3µm
_09881_,17.3µm
net493,17.3µm
_00453_,17.28µm
_00530_,17.28µm
_06116_,17.28µm
_06683_,17.28µm
_08630_,17.28µm
_08865_,17.28µm
_09068_,17.28µm
_00393_,17.265µm
_02171_,17.26µm
_06599_,17.26µm
_04347_,17.24µm
_06292_,17.24µm
_01286_,17.22µm
_01582_,17.22µm
_03178_,17.22µm
_03354_,17.22µm
_07598_,17.22µm
_07883_,17.22µm
_08367_,17.22µm
_09556_,17.22µm
_02341_,17.2µm
_03510_,17.2µm
_06582_,17.2µm
_08001_,17.2µm
_06522_,17.18µm
_07654_,17.18µm
_08130_,17.18µm
term_low\[19\],17.18µm
_09980_,17.17µm
_02022_,17.16µm
_03423_,17.16µm
_04540_,17.16µm
_05275_,17.16µm
_06324_,17.16µm
_07614_,17.16µm
_07881_,17.14µm
_02764_,17.12µm
_05281_,17.12µm
_06049_,17.12µm
_07734_,17.12µm
_09753_,17.12µm
net258,17.12µm
_00994_,17.1µm
_01793_,17.1µm
_02658_,17.1µm
_04123_,17.1µm
_06715_,17.1µm
_08308_,17.1µm
_08571_,17.1µm
_09873_,17.1µm
_04879_,17.09µm
_05373_,17.08µm
_03221_,17.07µm
_04204_,17.065µm
_08697_,17.06µm
_08984_,17.06µm
b_h\[2\],17.06µm
_01351_,17.04µm
_04501_,17.04µm
_05103_,17.04µm
_07212_,17.04µm
_09851_,17.04µm
_02328_,17.03µm
_01443_,17.02µm
_04678_,17.02µm
_05368_,17.02µm
_05761_,17.02µm
_04982_,17µm
_05244_,17µm
_07359_,17µm
_09069_,17µm
_03668_,16.98µm
_07675_,16.98µm
_08488_,16.98µm
_01241_,16.96µm
_02632_,16.96µm
_05369_,16.96µm
_06226_,16.96µm
_08823_,16.96µm
_03352_,16.94µm
_03763_,16.94µm
_05750_,16.94µm
_00961_,16.9µm
_02324_,16.9µm
_04080_,16.9µm
_05192_,16.9µm
_06518_,16.9µm
_07996_,16.9µm
net450,16.9µm
net882,16.9µm
net1109,16.9µm
_01512_,16.86µm
_01954_,16.86µm
_06243_,16.86µm
_07733_,16.86µm
net158,16.86µm
_02060_,16.84µm
_04001_,16.84µm
_05539_,16.84µm
_05790_,16.84µm
_09450_,16.84µm
_01160_,16.82µm
_04858_,16.82µm
_06672_,16.82µm
_07105_,16.82µm
_07413_,16.82µm
_08799_,16.82µm
_09955_,16.82µm
net389,16.82µm
_03851_,16.81µm
_03339_,16.8µm
term_high\[33\],16.8µm
_06258_,16.795µm
_04431_,16.79µm
_01768_,16.78µm
_02831_,16.78µm
_03095_,16.78µm
_05925_,16.78µm
_08009_,16.78µm
_08307_,16.78µm
_09754_,16.78µm
net468,16.77µm
_03085_,16.76µm
_05580_,16.76µm
_00885_,16.74µm
_06368_,16.74µm
_07262_,16.74µm
_07445_,16.74µm
_10138_,16.74µm
_00074_,16.725µm
_01794_,16.72µm
_02245_,16.72µm
_02618_,16.72µm
_05280_,16.72µm
_06917_,16.72µm
_07444_,16.72µm
_07980_,16.72µm
_08825_,16.72µm
_09107_,16.72µm
_06853_,16.7µm
_08998_,16.7µm
_03744_,16.68µm
_05503_,16.68µm
_06267_,16.68µm
net442,16.68µm
net880,16.68µm
_01239_,16.675µm
_01387_,16.66µm
_02864_,16.66µm
_03870_,16.66µm
_06654_,16.66µm
_07759_,16.655µm
_00474_,16.64µm
_06945_,16.64µm
_05384_,16.62µm
_05618_,16.62µm
_07620_,16.62µm
_08020_,16.62µm
_09150_,16.62µm
_07058_,16.615µm
_00580_,16.6µm
_02536_,16.6µm
_03519_,16.6µm
_04837_,16.6µm
_05430_,16.6µm
_06760_,16.6µm
_07776_,16.6µm
_08131_,16.6µm
_03195_,16.58µm
_07364_,16.58µm
_08145_,16.58µm
net162,16.58µm
net363,16.58µm
_07422_,16.575µm
_04862_,16.56µm
_08883_,16.56µm
_09241_,16.56µm
term_mid\[20\],16.56µm
net921,16.56µm
_03840_,16.55µm
_06173_,16.55µm
_03130_,16.54µm
_05357_,16.54µm
net415,16.54µm
_02724_,16.52µm
_03003_,16.52µm
_01430_,16.5µm
_06406_,16.5µm
_09507_,16.5µm
_01488_,16.49µm
_00000_,16.48µm
_00629_,16.48µm
_00795_,16.48µm
_04939_,16.48µm
_06051_,16.48µm
_06745_,16.48µm
_08251_,16.48µm
_01865_,16.47µm
_01894_,16.46µm
_02986_,16.46µm
_06273_,16.46µm
_08194_,16.46µm
_09567_,16.46µm
_06796_,16.44µm
net284,16.44µm
_09357_,16.435µm
_05587_,16.42µm
net234,16.42µm
_00554_,16.4µm
_00828_,16.4µm
_02054_,16.4µm
_03244_,16.4µm
_04229_,16.4µm
_07229_,16.4µm
_07824_,16.4µm
_09554_,16.4µm
_10113_,16.4µm
clknet_leaf_53_clk,16.4µm
_06016_,16.38µm
_02372_,16.36µm
_03084_,16.36µm
_07027_,16.36µm
_07686_,16.36µm
_08879_,16.36µm
_08910_,16.36µm
_04105_,16.35µm
net276,16.34µm
_01374_,16.32µm
_05172_,16.32µm
_05333_,16.32µm
_08885_,16.32µm
_09375_,16.32µm
_08598_,16.31µm
_01181_,16.3µm
_06235_,16.3µm
_08351_,16.3µm
_07742_,16.28µm
_08519_,16.28µm
_00253_,16.265µm
_02117_,16.26µm
_04192_,16.26µm
_05658_,16.26µm
_05981_,16.26µm
_08945_,16.26µm
_09381_,16.26µm
_03518_,16.24µm
_06806_,16.24µm
_07850_,16.24µm
_08295_,16.24µm
_09399_,16.24µm
_00180_,16.22µm
_02430_,16.22µm
_04533_,16.22µm
_06989_,16.22µm
_07255_,16.22µm
_09880_,16.22µm
_01096_,16.2µm
_05767_,16.2µm
_07785_,16.2µm
_09014_,16.2µm
_09884_,16.2µm
_00598_,16.18µm
_01715_,16.18µm
_02121_,16.18µm
_02844_,16.18µm
_04043_,16.18µm
_04470_,16.18µm
_04701_,16.18µm
_06731_,16.18µm
_08234_,16.18µm
_09203_,16.18µm
_09327_,16.18µm
_10075_,16.18µm
_10148_,16.18µm
net1146,16.18µm
_08743_,16.165µm
_01716_,16.16µm
_02817_,16.16µm
_04298_,16.16µm
_04424_,16.16µm
_04681_,16.16µm
_05107_,16.16µm
_06730_,16.16µm
_07390_,16.16µm
_09739_,16.16µm
_09744_,16.16µm
_08292_,16.155µm
_00789_,16.14µm
_01839_,16.14µm
_06908_,16.14µm
_08065_,16.14µm
_09162_,16.14µm
_09981_,16.14µm
net229,16.14µm
_06178_,16.13µm
_06471_,16.13µm
_00949_,16.12µm
_01469_,16.12µm
_04721_,16.12µm
_05345_,16.12µm
_05960_,16.12µm
_08813_,16.12µm
_00517_,16.1µm
_01983_,16.1µm
_04870_,16.1µm
_06303_,16.1µm
_07284_,16.1µm
_09152_,16.1µm
_02845_,16.08µm
net290,16.08µm
_01613_,16.06µm
_02081_,16.06µm
_02881_,16.06µm
_05409_,16.06µm
_06074_,16.06µm
_08552_,16.06µm
_08580_,16.06µm
_00577_,16.04µm
_00881_,16.04µm
_02497_,16.04µm
_06247_,16.03µm
_01152_,16.02µm
_02746_,16.02µm
_03523_,16.02µm
_03674_,16.02µm
_07343_,16.02µm
_08481_,16.02µm
term_mid\[39\],16.02µm
_00636_,16µm
_04290_,16µm
_05911_,16µm
_08272_,15.995µm
_00075_,15.98µm
_02277_,15.98µm
_02721_,15.98µm
_06283_,15.98µm
_06389_,15.98µm
_06661_,15.98µm
_06854_,15.98µm
_09717_,15.98µm
_09870_,15.98µm
_02553_,15.975µm
_04691_,15.96µm
_03125_,15.95µm
_04166_,15.94µm
_04792_,15.94µm
_06405_,15.94µm
_07974_,15.94µm
_08129_,15.94µm
_09633_,15.94µm
_01786_,15.935µm
_03973_,15.92µm
_04485_,15.92µm
_00878_,15.9µm
_04928_,15.9µm
_05595_,15.9µm
_06172_,15.9µm
_07220_,15.9µm
_09248_,15.9µm
net200,15.9µm
_09414_,15.89µm
_04827_,15.88µm
_04877_,15.88µm
_05181_,15.88µm
_08595_,15.88µm
_09390_,15.88µm
_02114_,15.86µm
_06060_,15.86µm
_06960_,15.86µm
_00640_,15.84µm
_01323_,15.84µm
_02990_,15.84µm
_03790_,15.84µm
_04213_,15.84µm
_09207_,15.84µm
mid_sum\[11\],15.84µm
term_low\[31\],15.84µm
_06185_,15.83µm
_05206_,15.82µm
term_mid\[41\],15.82µm
_05191_,15.8µm
_06448_,15.8µm
_09053_,15.8µm
_09928_,15.8µm
_10054_,15.8µm
_00945_,15.78µm
_01918_,15.78µm
_05811_,15.78µm
_06859_,15.78µm
_07366_,15.78µm
_08060_,15.78µm
_08715_,15.78µm
_09525_,15.78µm
_01821_,15.76µm
_01982_,15.76µm
_02188_,15.76µm
_04881_,15.76µm
_06296_,15.76µm
_07215_,15.76µm
_08306_,15.76µm
_00780_,15.74µm
_01076_,15.74µm
_04038_,15.74µm
_04820_,15.74µm
_07514_,15.74µm
_09719_,15.74µm
net422,15.74µm
_01880_,15.72µm
_05392_,15.72µm
_05551_,15.72µm
_07248_,15.72µm
_08159_,15.72µm
_08529_,15.72µm
_09638_,15.72µm
_00680_,15.7µm
_05958_,15.7µm
_07795_,15.7µm
_09164_,15.7µm
_09901_,15.7µm
net137,15.7µm
_00296_,15.685µm
_02501_,15.68µm
_04552_,15.68µm
_04558_,15.68µm
_07147_,15.68µm
_08479_,15.68µm
_08771_,15.68µm
_09247_,15.68µm
_09578_,15.68µm
_10172_,15.68µm
_02402_,15.66µm
_07691_,15.66µm
_03140_,15.64µm
_03794_,15.64µm
_03868_,15.64µm
_05164_,15.64µm
_06514_,15.64µm
_06695_,15.64µm
_06864_,15.64µm
_09429_,15.64µm
_09136_,15.635µm
_02332_,15.62µm
_03800_,15.62µm
_07200_,15.62µm
_07332_,15.62µm
_07793_,15.62µm
_08092_,15.62µm
_07441_,15.61µm
_01808_,15.6µm
_01922_,15.6µm
_02307_,15.6µm
_00950_,15.58µm
_00614_,15.57µm
_00543_,15.56µm
_01887_,15.56µm
_02432_,15.56µm
_02677_,15.56µm
_07821_,15.56µm
_08163_,15.56µm
_08489_,15.56µm
_09821_,15.56µm
_08746_,15.54µm
_03150_,15.52µm
_05351_,15.52µm
_06034_,15.52µm
_06251_,15.52µm
_06713_,15.52µm
net131,15.52µm
_00763_,15.5µm
_01174_,15.5µm
_01956_,15.5µm
_04191_,15.5µm
_06833_,15.5µm
_08545_,15.5µm
net267,15.5µm
_00907_,15.48µm
_01895_,15.48µm
_03615_,15.48µm
_05042_,15.48µm
_06727_,15.48µm
_07008_,15.48µm
_08398_,15.48µm
_09085_,15.48µm
_04993_,15.47µm
_00555_,15.46µm
_05574_,15.46µm
net150,15.46µm
_02266_,15.44µm
_04573_,15.44µm
_06392_,15.44µm
_06442_,15.44µm
_07818_,15.44µm
_08959_,15.44µm
_06030_,15.42µm
_03074_,15.4µm
_03258_,15.4µm
_03543_,15.4µm
_03839_,15.4µm
_04005_,15.4µm
_04039_,15.4µm
_05414_,15.4µm
net317,15.4µm
_01785_,15.395µm
_06477_,15.38µm
_06544_,15.38µm
_07950_,15.38µm
_09756_,15.38µm
mid_sum\[16\],15.38µm
net1083,15.37µm
_00845_,15.36µm
_05212_,15.36µm
_05818_,15.36µm
_07206_,15.36µm
_08003_,15.36µm
_08106_,15.36µm
net345,15.36µm
net1171,15.36µm
_00600_,15.34µm
_01280_,15.34µm
_01523_,15.34µm
_01952_,15.34µm
_03895_,15.34µm
_04091_,15.34µm
_04574_,15.34µm
_05531_,15.34µm
_06527_,15.34µm
_07688_,15.34µm
_04398_,15.33µm
_01759_,15.32µm
_02498_,15.32µm
_04265_,15.32µm
_04280_,15.32µm
_04909_,15.32µm
_07266_,15.32µm
_09416_,15.32µm
_09618_,15.32µm
_08632_,15.315µm
_02045_,15.3µm
_02322_,15.3µm
_03290_,15.3µm
_03933_,15.3µm
_05777_,15.3µm
_06655_,15.3µm
_08647_,15.3µm
net67,15.3µm
net481,15.3µm
_01261_,15.28µm
_04458_,15.28µm
_08933_,15.28µm
_09476_,15.28µm
_09749_,15.28µm
_01705_,15.26µm
_01807_,15.26µm
_01951_,15.26µm
_07013_,15.26µm
_07036_,15.26µm
term_high\[38\],15.26µm
_01944_,15.255µm
_03540_,15.24µm
_06735_,15.24µm
net259,15.24µm
_02194_,15.23µm
_02407_,15.22µm
_03715_,15.22µm
_08286_,15.22µm
net316,15.22µm
net324,15.22µm
_03578_,15.2µm
_03869_,15.2µm
_06726_,15.2µm
_08832_,15.2µm
p_lh\[27\],15.2µm
term_low\[25\],15.2µm
_02231_,15.18µm
_04025_,15.18µm
_05119_,15.18µm
_05207_,15.18µm
_05080_,15.16µm
_07427_,15.16µm
_08102_,15.16µm
_08789_,15.16µm
_02138_,15.14µm
_03503_,15.14µm
_04299_,15.14µm
_05915_,15.14µm
_08470_,15.14µm
_09173_,15.14µm
net394,15.14µm
_00169_,15.125µm
_02433_,15.12µm
_06010_,15.12µm
_07467_,15.12µm
net375,15.12µm
_02623_,15.1µm
_02703_,15.1µm
_05060_,15.1µm
_08535_,15.1µm
_09425_,15.1µm
_01126_,15.09µm
_00886_,15.08µm
_04977_,15.08µm
_05497_,15.08µm
_02319_,15.06µm
_06068_,15.06µm
_07799_,15.06µm
_08399_,15.06µm
term_mid\[42\],15.06µm
net177,15.06µm
net1160,15.04µm
_00471_,15.02µm
_00751_,15.02µm
_00947_,15.02µm
_02953_,15.02µm
_04320_,15.02µm
_04682_,15.02µm
_05528_,15.02µm
_08946_,15.02µm
clknet_leaf_66_clk,15.02µm
_01332_,15µm
_03013_,15µm
_04572_,15µm
_04601_,15µm
_08698_,14.995µm
_01457_,14.98µm
_02629_,14.98µm
_03484_,14.98µm
_04537_,14.98µm
_08192_,14.98µm
_09598_,14.98µm
net398,14.98µm
_02602_,14.96µm
_03225_,14.96µm
_09401_,14.96µm
_02042_,14.94µm
_02298_,14.94µm
_03417_,14.94µm
_04931_,14.94µm
_06857_,14.94µm
_07315_,14.94µm
_09709_,14.94µm
_10107_,14.94µm
_04079_,14.92µm
_05989_,14.92µm
_06819_,14.92µm
_02405_,14.9µm
_04536_,14.9µm
_04793_,14.9µm
_04825_,14.9µm
_05575_,14.9µm
_06179_,14.9µm
_08533_,14.9µm
_09809_,14.9µm
_09917_,14.9µm
net255,14.9µm
_00422_,14.88µm
_02106_,14.88µm
_02438_,14.88µm
_02538_,14.88µm
_04529_,14.88µm
_08442_,14.88µm
_08573_,14.88µm
_10066_,14.88µm
net287,14.88µm
net427,14.88µm
_06310_,14.875µm
_01766_,14.86µm
_01907_,14.86µm
_04344_,14.86µm
_05512_,14.86µm
_05738_,14.86µm
_05933_,14.86µm
_07846_,14.86µm
net426,14.86µm
net1350,14.86µm
_01061_,14.84µm
_02357_,14.84µm
_02626_,14.84µm
_03446_,14.84µm
_04685_,14.84µm
_03556_,14.82µm
_10109_,14.82µm
net413,14.82µm
_00353_,14.8µm
_01783_,14.8µm
_04884_,14.8µm
_06428_,14.8µm
_06458_,14.8µm
_03647_,14.78µm
_04765_,14.78µm
_07653_,14.78µm
_07792_,14.78µm
_08171_,14.78µm
_01089_,14.76µm
_01127_,14.76µm
_01504_,14.76µm
_02699_,14.76µm
_03006_,14.76µm
clknet_leaf_37_clk,14.76µm
_00833_,14.74µm
_05735_,14.74µm
_07608_,14.74µm
_07725_,14.74µm
_08340_,14.74µm
_01917_,14.72µm
_02687_,14.72µm
_02773_,14.72µm
_06596_,14.72µm
_07246_,14.72µm
_09757_,14.72µm
net870,14.72µm
_09141_,14.71µm
_02950_,14.7µm
_03230_,14.7µm
_06497_,14.7µm
term_mid\[18\],14.7µm
_03183_,14.68µm
_03764_,14.68µm
_04339_,14.68µm
_04889_,14.68µm
_05707_,14.68µm
_05810_,14.68µm
_06669_,14.68µm
_09798_,14.68µm
_01446_,14.66µm
_09630_,14.645µm
_00850_,14.64µm
_01687_,14.64µm
_01751_,14.64µm
_05160_,14.64µm
_05584_,14.64µm
_06756_,14.64µm
_08499_,14.64µm
net314,14.64µm
net1098,14.64µm
_00616_,14.62µm
_01200_,14.62µm
_01329_,14.62µm
_01867_,14.62µm
_02066_,14.62µm
_05086_,14.62µm
_08807_,14.62µm
_00842_,14.6µm
_02737_,14.6µm
_05687_,14.6µm
_07076_,14.6µm
_04923_,14.595µm
_02548_,14.59µm
_05168_,14.58µm
_06199_,14.58µm
_07915_,14.58µm
_08012_,14.58µm
_08143_,14.58µm
_09735_,14.58µm
net73,14.58µm
net76,14.58µm
net884,14.58µm
_00911_,14.56µm
_01071_,14.56µm
_01449_,14.56µm
_03814_,14.56µm
_04171_,14.56µm
_06100_,14.56µm
_06158_,14.56µm
_07216_,14.56µm
_07321_,14.56µm
_02638_,14.54µm
_08765_,14.54µm
_01271_,14.52µm
_01970_,14.52µm
_03306_,14.52µm
_05572_,14.52µm
_09028_,14.52µm
_09510_,14.52µm
_04035_,14.5µm
_03964_,14.48µm
_06032_,14.48µm
_08288_,14.48µm
_09979_,14.48µm
net1159,14.48µm
_02378_,14.46µm
_02434_,14.46µm
_05208_,14.46µm
_05371_,14.46µm
_06017_,14.46µm
_08178_,14.46µm
_09825_,14.46µm
net80,14.46µm
_01132_,14.44µm
_01510_,14.44µm
_05090_,14.44µm
_03760_,14.435µm
_00627_,14.42µm
_01373_,14.42µm
_02681_,14.42µm
_04496_,14.42µm
_05145_,14.42µm
_05841_,14.42µm
_08915_,14.42µm
_09426_,14.42µm
b_h\[0\],14.42µm
_03465_,14.4µm
_04929_,14.4µm
_05418_,14.4µm
_06618_,14.4µm
_06932_,14.4µm
_01724_,14.38µm
_02340_,14.38µm
_03859_,14.38µm
_04397_,14.38µm
_08702_,14.38µm
_00317_,14.36µm
_00461_,14.36µm
_09600_,14.36µm
net283,14.36µm
_07163_,14.35µm
_00648_,14.34µm
_01318_,14.34µm
_01861_,14.34µm
_01950_,14.34µm
_03262_,14.34µm
_03552_,14.34µm
_04013_,14.34µm
_04175_,14.34µm
_04958_,14.34µm
_05076_,14.34µm
_05225_,14.34µm
_07388_,14.34µm
_08087_,14.34µm
_08280_,14.34µm
_09015_,14.34µm
_09629_,14.34µm
p_lh\[2\],14.34µm
net836,14.34µm
_00312_,14.325µm
_03557_,14.32µm
_04981_,14.32µm
_06035_,14.32µm
_06420_,14.32µm
net461,14.32µm
_02537_,14.3µm
_03348_,14.3µm
_03678_,14.3µm
_03962_,14.3µm
_04135_,14.3µm
_05530_,14.3µm
_07070_,14.3µm
_08584_,14.3µm
_08600_,14.3µm
_09875_,14.3µm
_03353_,14.28µm
_04369_,14.28µm
_04374_,14.28µm
_06925_,14.28µm
_07065_,14.28µm
_07729_,14.28µm
_06416_,14.275µm
_07778_,14.275µm
_01088_,14.26µm
_01519_,14.26µm
_03646_,14.26µm
_04585_,14.26µm
_05403_,14.26µm
_09289_,14.26µm
_10003_,14.26µm
_02056_,14.24µm
_02221_,14.24µm
_04838_,14.24µm
_06902_,14.24µm
_09299_,14.24µm
_02284_,14.22µm
_04619_,14.22µm
_04891_,14.22µm
_05170_,14.22µm
_05730_,14.22µm
_07029_,14.22µm
_07393_,14.22µm
_09145_,14.22µm
_10074_,14.22µm
net318,14.22µm
net1355,14.22µm
_03462_,14.2µm
_05350_,14.2µm
_04154_,14.18µm
_04513_,14.18µm
_04527_,14.18µm
_05654_,14.18µm
_07911_,14.18µm
net421,14.18µm
clknet_leaf_70_clk,14.18µm
_09999_,14.17µm
_08942_,14.165µm
_00507_,14.16µm
_06536_,14.16µm
_08750_,14.15µm
_02132_,14.14µm
_02635_,14.14µm
_03351_,14.14µm
_03488_,14.14µm
_04700_,14.14µm
_05789_,14.14µm
_06660_,14.14µm
_07655_,14.14µm
_08169_,14.14µm
net418,14.14µm
_05364_,14.13µm
_01098_,14.12µm
_04023_,14.12µm
_09255_,14.12µm
term_high\[41\],14.12µm
_01415_,14.1µm
_02249_,14.1µm
_02535_,14.1µm
_03185_,14.1µm
_04388_,14.1µm
_06188_,14.1µm
_06250_,14.1µm
_06847_,14.1µm
_06955_,14.1µm
_07509_,14.1µm
_03594_,14.09µm
_08360_,14.09µm
_01079_,14.08µm
_02313_,14.08µm
_03534_,14.08µm
_04538_,14.08µm
_00844_,14.065µm
_00512_,14.06µm
_03070_,14.06µm
_03112_,14.06µm
_01080_,14.04µm
_02769_,14.04µm
_02795_,14.04µm
_03104_,14.04µm
_03383_,14.04µm
_05502_,14.04µm
_02625_,14.02µm
_04576_,14.02µm
_04890_,14.02µm
_05454_,14.02µm
_06200_,14.02µm
_06587_,14.02µm
_06892_,14.02µm
_10099_,14.02µm
_01184_,14µm
_04728_,14µm
_04852_,14µm
_08303_,14µm
_08416_,14µm
_09147_,14µm
net405,14µm
_09180_,13.99µm
_00344_,13.98µm
_00877_,13.98µm
_05217_,13.98µm
_06922_,13.98µm
_01045_,13.96µm
_02213_,13.96µm
_02236_,13.96µm
_02518_,13.96µm
_02716_,13.96µm
_04868_,13.96µm
_06546_,13.96µm
_10068_,13.96µm
_10116_,13.96µm
_10127_,13.96µm
net1314,13.96µm
_01214_,13.94µm
_01575_,13.94µm
_01949_,13.94µm
_05084_,13.94µm
_05614_,13.94µm
_05898_,13.94µm
_06633_,13.94µm
_07406_,13.94µm
_10151_,13.94µm
_01859_,13.92µm
_03505_,13.92µm
_04293_,13.92µm
_06767_,13.92µm
_06918_,13.92µm
_05985_,13.91µm
_01210_,13.9µm
_03716_,13.9µm
_05793_,13.9µm
_08182_,13.89µm
_01402_,13.88µm
_02235_,13.88µm
_03682_,13.88µm
_03912_,13.88µm
_04224_,13.88µm
_06302_,13.88µm
_08188_,13.88µm
_08991_,13.88µm
_01251_,13.86µm
_02495_,13.86µm
_06253_,13.86µm
_06326_,13.86µm
_07743_,13.86µm
_07760_,13.86µm
_08022_,13.86µm
_00705_,13.84µm
