net,length_um
_05896_,45.64µm
_09481_,45.58µm
_03117_,45.54µm
_09562_,45.54µm
_08625_,45.51µm
_02441_,45.46µm
_07644_,45.36µm
_08517_,45.32µm
_02289_,45.3µm
net108,45.3µm
_09266_,45.28µm
p_hl\[15\],45.26µm
_08520_,45.24µm
_04946_,45.14µm
_09397_,45.14µm
_04843_,45.1µm
_05834_,45.08µm
_02575_,45.02µm
_04947_,45.02µm
_05585_,44.96µm
a_l\[1\],44.96µm
_04393_,44.94µm
_02760_,44.9µm
_00059_,44.88µm
_08054_,44.82µm
_07128_,44.78µm
_03170_,44.74µm
_05666_,44.74µm
_02100_,44.72µm
_06524_,44.72µm
_01037_,44.66µm
_05599_,44.6µm
_09996_,44.54µm
_05618_,44.5µm
net139,44.495µm
net1411,44.46µm
_02672_,44.44µm
_07623_,44.44µm
net227,44.44µm
_07964_,44.42µm
a_l\[3\],44.42µm
_00561_,44.38µm
_03725_,44.38µm
_07285_,44.38µm
_00653_,44.35µm
_03389_,44.3µm
_04009_,44.285µm
_08277_,44.28µm
_04913_,44.27µm
_09932_,44.24µm
clknet_leaf_29_clk,44.24µm
_00725_,44.22µm
_03175_,44.22µm
_07341_,44.2µm
clknet_leaf_59_clk,44.18µm
_00071_,44.14µm
_06062_,44.06µm
_06893_,44.04µm
_05523_,44.02µm
_07555_,44.02µm
_06121_,44µm
_07774_,44µm
_05565_,43.98µm
_10123_,43.94µm
_04559_,43.92µm
_01863_,43.9µm
_07241_,43.86µm
_04876_,43.84µm
_02347_,43.81µm
_05979_,43.76µm
_07996_,43.74µm
_03866_,43.66µm
_05567_,43.66µm
_03421_,43.62µm
_04214_,43.62µm
_04784_,43.62µm
_07770_,43.61µm
_02141_,43.58µm
net915,43.56µm
_07879_,43.52µm
net1116,43.46µm
_02759_,43.44µm
_08596_,43.44µm
_05334_,43.39µm
_05660_,43.38µm
_09251_,43.34µm
_04670_,43.3µm
_06509_,43.3µm
_07784_,43.28µm
_05797_,43.24µm
_07059_,43.24µm
net1316,43.24µm
_02976_,43.18µm
_06005_,43.16µm
_03131_,43.14µm
_08418_,43.11µm
_05050_,43.1µm
_05137_,43.06µm
_10019_,43.04µm
_02034_,42.98µm
_01338_,42.92µm
_00174_,42.885µm
_01927_,42.87µm
_03072_,42.8µm
_01184_,42.78µm
_02223_,42.76µm
_03535_,42.7µm
_07547_,42.7µm
_01669_,42.58µm
_07870_,42.51µm
_03507_,42.5µm
_02092_,42.48µm
_05093_,42.48µm
_09742_,42.48µm
_03673_,42.4µm
_08093_,42.38µm
_02644_,42.36µm
_06119_,42.32µm
_05749_,42.31µm
_04554_,42.245µm
net1466,42.24µm
_00847_,42.235µm
_02937_,42.22µm
_05506_,42.18µm
_00889_,42.14µm
_02998_,42.14µm
_07424_,42.14µm
_05024_,42.12µm
_05751_,42.12µm
clknet_leaf_37_clk,42.1µm
net1573,42.085µm
net856,42.05µm
_01991_,42.03µm
_01183_,42µm
net230,42µm
_09462_,41.98µm
_05428_,41.96µm
term_mid\[41\],41.96µm
_03844_,41.92µm
_09977_,41.88µm
_07762_,41.87µm
_06264_,41.84µm
net823,41.82µm
_01233_,41.8µm
_02315_,41.8µm
net1471,41.785µm
_04522_,41.775µm
_04630_,41.74µm
_06998_,41.74µm
_09722_,41.715µm
_02078_,41.7µm
net909,41.69µm
_04774_,41.68µm
term_mid\[43\],41.66µm
_00191_,41.62µm
_09590_,41.62µm
p_lh\[5\],41.62µm
_02390_,41.6µm
clknet_leaf_34_clk,41.56µm
_07453_,41.5µm
_02567_,41.48µm
_06614_,41.48µm
_07697_,41.48µm
_00589_,41.44µm
_03247_,41.44µm
_00894_,41.38µm
_03377_,41.38µm
_04860_,41.38µm
_07015_,41.36µm
_09182_,41.345µm
_06120_,41.34µm
_02247_,41.32µm
_05678_,41.31µm
_03452_,41.3µm
_05446_,41.24µm
_01221_,41.23µm
_09223_,41.22µm
_02737_,41.2µm
_07954_,41.185µm
_03528_,41.18µm
_07415_,41.18µm
_05913_,41.08µm
net297,41.08µm
_07519_,40.96µm
_09920_,40.96µm
_03602_,40.88µm
_06689_,40.86µm
_09959_,40.83µm
_05019_,40.82µm
_05303_,40.81µm
_07052_,40.79µm
_00662_,40.76µm
_03039_,40.74µm
_04754_,40.64µm
_06175_,40.61µm
_03612_,40.605µm
_07287_,40.58µm
clknet_leaf_11_clk,40.58µm
_06990_,40.5µm
_07989_,40.48µm
_01984_,40.47µm
_03739_,40.44µm
_04223_,40.38µm
_05702_,40.38µm
_07491_,40.38µm
net996,40.38µm
_05005_,40.36µm
_02825_,40.34µm
_06832_,40.33µm
_05094_,40.28µm
net1313,40.28µm
_09798_,40.24µm
_06426_,40.23µm
_01065_,40.22µm
_00299_,40.165µm
_06874_,40.14µm
_01036_,40.12µm
_02407_,40.1µm
_02910_,40.08µm
_03703_,40.08µm
_03009_,40.06µm
_03480_,40.06µm
_00373_,40µm
_06691_,39.92µm
_02351_,39.86µm
_06070_,39.84µm
_09551_,39.84µm
_02370_,39.82µm
net1315,39.82µm
_04997_,39.8µm
net1501,39.785µm
net870,39.77µm
_04544_,39.7µm
_06238_,39.68µm
_01252_,39.66µm
_05510_,39.62µm
_08380_,39.6µm
_10068_,39.54µm
_05517_,39.52µm
net1117,39.48µm
_09995_,39.46µm
_01914_,39.42µm
_06710_,39.4µm
clknet_leaf_50_clk,39.4µm
_03139_,39.38µm
_08573_,39.37µm
_09769_,39.37µm
_00183_,39.36µm
_00192_,39.36µm
_00645_,39.34µm
_08189_,39.32µm
_05453_,39.28µm
_01108_,39.24µm
_02052_,39.24µm
_02769_,39.24µm
_04861_,39.24µm
_09837_,39.24µm
net1271,39.24µm
_03652_,39.22µm
_07067_,39.18µm
_03504_,39.16µm
_05279_,39.16µm
_05466_,39.16µm
_08473_,39.14µm
_08055_,39.1µm
_09306_,39.08µm
_02055_,39.06µm
_05219_,39.04µm
_09191_,39.04µm
_07156_,39.02µm
_05031_,39µm
_03119_,38.98µm
net1135,38.98µm
_05120_,38.96µm
_06410_,38.96µm
_06926_,38.94µm
_04325_,38.93µm
_03734_,38.92µm
_04017_,38.92µm
_03128_,38.9µm
net897,38.88µm
_02843_,38.86µm
_08240_,38.84µm
p_ll\[28\],38.82µm
_08290_,38.8µm
net201,38.8µm
_00708_,38.78µm
_01410_,38.76µm
_06138_,38.76µm
_00066_,38.745µm
net312,38.7µm
_04629_,38.68µm
_04788_,38.66µm
_00076_,38.62µm
_03963_,38.58µm
_04779_,38.58µm
_02804_,38.54µm
_09082_,38.51µm
_01645_,38.5µm
_02015_,38.5µm
_04314_,38.5µm
_05163_,38.5µm
_05224_,38.5µm
_05978_,38.48µm
_04508_,38.44µm
_06762_,38.44µm
_03653_,38.425µm
net1131,38.42µm
net1115,38.4µm
_01251_,38.38µm
_07279_,38.38µm
_00836_,38.32µm
net87,38.32µm
_08082_,38.3µm
_10125_,38.26µm
net380,38.26µm
_00453_,38.24µm
_04161_,38.24µm
clknet_leaf_5_clk,38.24µm
_08516_,38.2µm
_07987_,38.15µm
_04898_,38.14µm
_03597_,38.1µm
_03931_,38.1µm
_06002_,38.08µm
_06163_,38.08µm
_06237_,38.08µm
_05329_,38.04µm
_04752_,38.03µm
_01157_,38µm
_02862_,37.98µm
_09000_,37.94µm
_05545_,37.895µm
_05568_,37.86µm
_06221_,37.86µm
_00176_,37.845µm
_00454_,37.84µm
_03772_,37.84µm
_04800_,37.84µm
net1065,37.84µm
_00772_,37.82µm
_06159_,37.82µm
net462,37.82µm
_02115_,37.8µm
_09030_,37.8µm
_03258_,37.76µm
_05947_,37.76µm
_06858_,37.76µm
_00779_,37.72µm
_02334_,37.72µm
_09688_,37.72µm
_00748_,37.7µm
_09304_,37.7µm
_04708_,37.68µm
_07450_,37.64µm
_01962_,37.62µm
_06889_,37.62µm
_09018_,37.59µm
_05264_,37.54µm
net1122,37.535µm
_08597_,37.5µm
_06523_,37.48µm
_07777_,37.42µm
_00927_,37.4µm
_02655_,37.4µm
_09626_,37.4µm
net920,37.4µm
_04940_,37.36µm
_07369_,37.36µm
_07485_,37.36µm
_04959_,37.32µm
_07681_,37.32µm
_05915_,37.3µm
_03397_,37.29µm
net1530,37.285µm
_05383_,37.27µm
_07022_,37.26µm
_07766_,37.26µm
_08156_,37.26µm
_04756_,37.24µm
_05874_,37.24µm
_07631_,37.22µm
_03720_,37.2µm
_07211_,37.19µm
_03215_,37.18µm
_03081_,37.16µm
_09372_,37.16µm
_07258_,37.14µm
_08079_,37.09µm
_02873_,37.08µm
_04655_,37.08µm
_06515_,37.08µm
_06667_,37.08µm
net155,37.06µm
_03240_,37.04µm
net345,37µm
_01193_,36.98µm
_06479_,36.955µm
_02762_,36.92µm
_03321_,36.92µm
_09835_,36.92µm
net176,36.92µm
_06644_,36.89µm
_03563_,36.86µm
p_lh\[13\],36.86µm
_00835_,36.8µm
_00790_,36.78µm
_00460_,36.76µm
_04349_,36.74µm
net1403,36.735µm
_00184_,36.72µm
_06742_,36.7µm
_08788_,36.64µm
_07421_,36.62µm
_09707_,36.62µm
_10004_,36.5µm
_05464_,36.495µm
_05421_,36.46µm
_05377_,36.44µm
_01270_,36.4µm
_02600_,36.39µm
_03068_,36.38µm
_03089_,36.38µm
_04415_,36.36µm
_08274_,36.36µm
_05526_,36.28µm
_01142_,36.26µm
_06130_,36.26µm
_06404_,36.26µm
_07830_,36.26µm
p_lh\[23\],36.26µm
_05600_,36.25µm
_04543_,36.24µm
_06823_,36.24µm
_08727_,36.22µm
_07632_,36.2µm
_01105_,36.16µm
net283,36.16µm
_02056_,36.14µm
net1544,36.14µm
net173,36.12µm
_05770_,36.08µm
net91,36.08µm
_05289_,36.07µm
_09621_,36.06µm
_08377_,36.04µm
_08013_,36.02µm
clknet_leaf_48_clk,36.02µm
_03981_,35.96µm
_00771_,35.9µm
_01928_,35.88µm
_01321_,35.86µm
_02669_,35.86µm
_09826_,35.86µm
net216,35.86µm
_05772_,35.84µm
_06296_,35.82µm
_08468_,35.8µm
_02738_,35.78µm
_08374_,35.775µm
a_h\[10\],35.74µm
_06170_,35.72µm
_06898_,35.72µm
_04096_,35.7µm
_06414_,35.7µm
_05833_,35.66µm
_02186_,35.64µm
_04606_,35.64µm
_05458_,35.64µm
_01124_,35.6µm
_07460_,35.6µm
_08653_,35.6µm
_06490_,35.59µm
_06496_,35.59µm
_01326_,35.56µm
_02886_,35.55µm
_03002_,35.54µm
_06068_,35.52µm
_02017_,35.48µm
_02503_,35.44µm
_03253_,35.42µm
_09127_,35.42µm
_05934_,35.38µm
_03704_,35.36µm
_08092_,35.36µm
clknet_leaf_39_clk,35.335µm
_04787_,35.32µm
_05237_,35.315µm
_06729_,35.3µm
net414,35.3µm
_02182_,35.28µm
_02216_,35.28µm
_03500_,35.26µm
_05885_,35.26µm
_09654_,35.26µm
_10079_,35.26µm
net349,35.26µm
_02899_,35.22µm
_08327_,35.21µm
net156,35.2µm
_01980_,35.18µm
_02160_,35.16µm
_06943_,35.14µm
_09097_,35.105µm
_08535_,35.08µm
_02957_,35.06µm
_03702_,35.06µm
_04961_,35.055µm
_01612_,35.04µm
_07170_,35.04µm
_04988_,35.02µm
_07126_,35.02µm
_09580_,35.02µm
net105,35.02µm
_02485_,34.995µm
_05610_,34.98µm
_00608_,34.96µm
_09274_,34.96µm
_06029_,34.95µm
_02483_,34.94µm
_10151_,34.94µm
_08575_,34.93µm
_05215_,34.9µm
_03459_,34.86µm
_05007_,34.86µm
_06499_,34.85µm
_06821_,34.84µm
_00739_,34.82µm
_01327_,34.82µm
clknet_leaf_57_clk,34.82µm
_02349_,34.8µm
_05922_,34.78µm
_02482_,34.76µm
_08617_,34.76µm
_09170_,34.76µm
_02729_,34.74µm
_04503_,34.7µm
_04850_,34.7µm
mid_sum\[0\],34.68µm
_04821_,34.66µm
_08564_,34.64µm
_09976_,34.64µm
_02707_,34.62µm
_01231_,34.57µm
_02831_,34.56µm
_07454_,34.56µm
_08168_,34.56µm
_08614_,34.56µm
_09114_,34.56µm
_03862_,34.52µm
_07831_,34.52µm
_08629_,34.49µm
_04689_,34.48µm
_07286_,34.48µm
_02271_,34.47µm
_09736_,34.46µm
_06252_,34.44µm
_09877_,34.41µm
_03300_,34.4µm
_03829_,34.4µm
_05733_,34.4µm
_00189_,34.38µm
_09788_,34.38µm
net956,34.38µm
_04635_,34.34µm
_05052_,34.34µm
p_lh\[14\],34.32µm
_02694_,34.3µm
net1107,34.3µm
_00524_,34.26µm
_03322_,34.26µm
_03662_,34.24µm
_04694_,34.24µm
_05601_,34.22µm
_06769_,34.2µm
_06927_,34.2µm
_05138_,34.19µm
_03479_,34.18µm
_05348_,34.18µm
_09849_,34.18µm
_06530_,34.16µm
_01399_,34.14µm
_04428_,34.09µm
_04392_,34.08µm
_05627_,34.08µm
_02336_,34.02µm
_05362_,34µm
_08209_,34µm
_05533_,33.98µm
term_mid\[25\],33.98µm
_03439_,33.96µm
net284,33.96µm
_00858_,33.94µm
_08426_,33.94µm
_07520_,33.92µm
_08969_,33.9µm
p_lh\[11\],33.9µm
_04427_,33.89µm
_00756_,33.88µm
_07783_,33.88µm
net396,33.84µm
p_lh\[2\],33.82µm
_06697_,33.78µm
_00595_,33.76µm
_07621_,33.76µm
net1074,33.76µm
_01367_,33.72µm
_02789_,33.71µm
_06583_,33.68µm
_06540_,33.67µm
_01003_,33.66µm
_01983_,33.64µm
_04566_,33.64µm
b_h\[11\],33.64µm
_05550_,33.61µm
_05640_,33.58µm
_00743_,33.56µm
_05134_,33.56µm
_08937_,33.56µm
net292,33.56µm
_06913_,33.52µm
_07661_,33.52µm
_10104_,33.52µm
_05422_,33.48µm
_00182_,33.46µm
net280,33.44µm
net451,33.44µm
_07289_,33.42µm
_07443_,33.42µm
_07565_,33.42µm
_01979_,33.4µm
_04916_,33.4µm
_05132_,33.4µm
_08779_,33.38µm
net1314,33.38µm
_05408_,33.36µm
_04908_,33.34µm
_09195_,33.34µm
_02053_,33.32µm
_06570_,33.32µm
_00525_,33.3µm
_05989_,33.3µm
_09323_,33.3µm
_04416_,33.27µm
_09797_,33.26µm
_01947_,33.24µm
_06630_,33.24µm
_08592_,33.235µm
_06775_,33.22µm
_07707_,33.22µm
_01232_,33.215µm
_07490_,33.2µm
_00050_,33.18µm
_04569_,33.18µm
net411,33.18µm
_01358_,33.16µm
term_high\[49\],33.16µm
_09824_,33.145µm
_01889_,33.14µm
_04476_,33.11µm
_05263_,33.1µm
_05611_,33.1µm
net446,33.1µm
_06536_,33.09µm
_04474_,33.08µm
net259,33.06µm
net431,33.06µm
_00845_,33.04µm
_03113_,33.04µm
_05227_,33.04µm
_06987_,33.04µm
_09364_,33.04µm
_09512_,33.04µm
_06934_,33.02µm
_07843_,33.02µm
_00417_,33µm
_07636_,33µm
net1548,32.98µm
_07047_,32.965µm
_06353_,32.95µm
_01786_,32.94µm
_06442_,32.94µm
_04222_,32.93µm
_04321_,32.92µm
_03256_,32.9µm
_03918_,32.9µm
_04303_,32.9µm
_08338_,32.9µm
_09741_,32.9µm
_03268_,32.86µm
_02128_,32.85µm
_00776_,32.84µm
_02408_,32.84µm
_02836_,32.84µm
_02884_,32.84µm
_00953_,32.82µm
_01056_,32.82µm
_04550_,32.82µm
_06527_,32.8µm
_07438_,32.78µm
_08299_,32.76µm
net907,32.76µm
_04798_,32.735µm
_01154_,32.72µm
_08758_,32.72µm
net926,32.72µm
_08986_,32.7µm
_03194_,32.69µm
_06741_,32.64µm
_09021_,32.64µm
net464,32.64µm
_03373_,32.62µm
_08166_,32.62µm
_05256_,32.59µm
_01961_,32.58µm
_07353_,32.56µm
_08270_,32.56µm
_06460_,32.54µm
_09248_,32.525µm
_06233_,32.5µm
_07535_,32.46µm
_07592_,32.46µm
_10161_,32.42µm
_09890_,32.4µm
_01639_,32.38µm
_02560_,32.36µm
net267,32.36µm
_03904_,32.34µm
_07634_,32.34µm
_08467_,32.34µm
_01849_,32.32µm
_09325_,32.3µm
_09766_,32.29µm
_07474_,32.27µm
clknet_leaf_51_clk,32.26µm
_02646_,32.25µm
_02091_,32.24µm
term_high\[32\],32.18µm
net153,32.175µm
_04642_,32.16µm
_09290_,32.15µm
_04434_,32.14µm
_08432_,32.13µm
_09511_,32.12µm
_03432_,32.1µm
_06227_,32.08µm
_04492_,32.06µm
_07834_,32.06µm
_05679_,32.05µm
_02529_,32.04µm
_05756_,32.03µm
_02815_,32.02µm
_05103_,32.02µm
_05734_,32.02µm
_03749_,32.005µm
_05252_,32µm
_07761_,32µm
_07906_,31.96µm
_08840_,31.96µm
net1401,31.93µm
_05769_,31.92µm
_02041_,31.91µm
_02906_,31.9µm
_05809_,31.9µm
_06000_,31.875µm
_00898_,31.86µm
_06952_,31.86µm
_03773_,31.84µm
net393,31.82µm
_06794_,31.8µm
_08247_,31.795µm
_03762_,31.78µm
_05730_,31.78µm
_06674_,31.78µm
_09770_,31.78µm
_05639_,31.76µm
_07670_,31.76µm
_07880_,31.76µm
net1491,31.725µm
_03007_,31.72µm
_04673_,31.715µm
_07123_,31.7µm
_02532_,31.68µm
_04791_,31.68µm
_05566_,31.67µm
_06604_,31.66µm
net399,31.66µm
_06580_,31.62µm
_07993_,31.62µm
_07074_,31.6µm
_06938_,31.56µm
_07088_,31.54µm
_02533_,31.52µm
_08000_,31.52µm
_10032_,31.515µm
_01565_,31.5µm
_02657_,31.5µm
_07114_,31.5µm
net442,31.5µm
_05642_,31.48µm
_03456_,31.46µm
_06596_,31.46µm
_09639_,31.46µm
_01767_,31.44µm
_02361_,31.44µm
_03158_,31.44µm
_07974_,31.44µm
_08429_,31.44µm
_03516_,31.42µm
_01850_,31.4µm
_02389_,31.4µm
_09685_,31.4µm
_03187_,31.38µm
_05161_,31.34µm
_06459_,31.34µm
_09089_,31.34µm
net423,31.34µm
_08890_,31.32µm
_03697_,31.28µm
_05226_,31.28µm
_06586_,31.28µm
_01554_,31.26µm
_01782_,31.24µm
_06051_,31.24µm
_04813_,31.23µm
_01603_,31.22µm
_06416_,31.22µm
_06680_,31.215µm
_02033_,31.18µm
_06091_,31.18µm
clknet_leaf_2_clk,31.18µm
_09298_,31.14µm
_03959_,31.135µm
_08272_,31.1µm
_03960_,31.08µm
_05247_,31.08µm
clknet_leaf_44_clk,31.08µm
_02695_,31.07µm
_08847_,31.04µm
net893,31.04µm
_03197_,31.02µm
_08734_,31.02µm
net445,31.015µm
_05806_,30.98µm
_03178_,30.96µm
_06538_,30.94µm
_09883_,30.94µm
net1448,30.94µm
_02189_,30.92µm
_05012_,30.92µm
_05632_,30.92µm
_06619_,30.92µm
_09109_,30.92µm
_01744_,30.88µm
_05125_,30.88µm
_06305_,30.87µm
_04952_,30.835µm
_06577_,30.8µm
term_low\[22\],30.8µm
_02670_,30.78µm
_04534_,30.78µm
_00131_,30.765µm
net1366,30.76µm
_03765_,30.74µm
_05021_,30.74µm
term_low\[15\],30.74µm
_05213_,30.72µm
_06137_,30.715µm
_00939_,30.69µm
_04989_,30.68µm
_06564_,30.68µm
_03741_,30.66µm
_05955_,30.64µm
_10089_,30.64µm
_08414_,30.6µm
_09991_,30.58µm
_04727_,30.54µm
_07546_,30.54µm
_09726_,30.54µm
_09796_,30.54µm
term_mid\[32\],30.54µm
_00119_,30.525µm
_08856_,30.52µm
_03088_,30.5µm
_05808_,30.5µm
_09250_,30.485µm
_02936_,30.48µm
_03087_,30.48µm
_04568_,30.48µm
_08998_,30.48µm
_06090_,30.46µm
_09074_,30.46µm
_05532_,30.455µm
_04586_,30.42µm
_03661_,30.4µm
_00940_,30.38µm
_01506_,30.38µm
_02109_,30.33µm
_02519_,30.32µm
_07081_,30.32µm
net62,30.32µm
_05495_,30.3µm
_01322_,30.26µm
_01616_,30.26µm
_03664_,30.26µm
_02972_,30.24µm
_07431_,30.23µm
_05775_,30.22µm
_07737_,30.22µm
_01851_,30.2µm
_06937_,30.2µm
net1556,30.185µm
_02416_,30.18µm
_06846_,30.18µm
_01153_,30.16µm
_02835_,30.14µm
_04605_,30.14µm
_08997_,30.14µm
_03354_,30.12µm
_07399_,30.12µm
_04671_,30.1µm
_07869_,30.1µm
_08108_,30.1µm
_02671_,30.08µm
_07836_,30.06µm
_09546_,30.06µm
_00069_,30.045µm
_04693_,30.04µm
_05186_,30.04µm
_09554_,30.04µm
_02585_,30.02µm
_02714_,30.02µm
_00100_,30µm
_03161_,30µm
_09437_,30µm
_07066_,29.98µm
_00801_,29.97µm
_01400_,29.96µm
_03046_,29.96µm
net466,29.94µm
net884,29.92µm
_03910_,29.91µm
_04357_,29.91µm
_02364_,29.88µm
_04344_,29.88µm
_05910_,29.865µm
_06406_,29.86µm
_09087_,29.86µm
_10164_,29.86µm
net180,29.86µm
_01145_,29.84µm
_05180_,29.84µm
_05957_,29.84µm
_06766_,29.84µm
_08324_,29.84µm
_09344_,29.84µm
_07129_,29.82µm
_03782_,29.8µm
_01539_,29.78µm
_03948_,29.78µm
_04625_,29.78µm
_07267_,29.78µm
_08326_,29.78µm
_08557_,29.78µm
_08740_,29.76µm
_07995_,29.74µm
_02488_,29.7µm
_07666_,29.7µm
_03917_,29.68µm
_06123_,29.68µm
net1499,29.68µm
_01195_,29.66µm
_06229_,29.64µm
_06888_,29.64µm
_00937_,29.62µm
_04452_,29.62µm
_07984_,29.6µm
net857,29.6µm
_07378_,29.585µm
_02744_,29.58µm
_08136_,29.58µm
_10081_,29.57µm
_01109_,29.56µm
_08167_,29.56µm
_09708_,29.56µm
_02038_,29.54µm
_03329_,29.54µm
_03533_,29.54µm
_09464_,29.54µm
_09553_,29.54µm
_09744_,29.54µm
_00060_,29.52µm
_02487_,29.51µm
_09169_,29.5µm
net277,29.5µm
_03465_,29.48µm
_07925_,29.48µm
_00808_,29.46µm
_01901_,29.46µm
_03929_,29.46µm
_10098_,29.46µm
_04485_,29.44µm
net1042,29.44µm
_00129_,29.42µm
_01719_,29.42µm
_01814_,29.42µm
_07708_,29.42µm
_09123_,29.42µm
_00867_,29.4µm
_02728_,29.38µm
_04915_,29.38µm
_09925_,29.38µm
_00897_,29.36µm
_02940_,29.36µm
_07452_,29.36µm
_02277_,29.32µm
_06433_,29.32µm
_08206_,29.32µm
_08965_,29.32µm
_08313_,29.31µm
_06266_,29.3µm
_08767_,29.3µm
_10039_,29.3µm
p_lh\[18\],29.3µm
_02191_,29.28µm
_05168_,29.27µm
_09496_,29.26µm
_09885_,29.26µm
_05840_,29.24µm
_06019_,29.24µm
_08405_,29.24µm
_09609_,29.24µm
_08180_,29.225µm
_03776_,29.22µm
_03487_,29.2µm
_06166_,29.2µm
_07416_,29.2µm
_05728_,29.18µm
_06023_,29.18µm
_07389_,29.18µm
_08382_,29.18µm
_09463_,29.18µm
_09038_,29.16µm
_04721_,29.14µm
_01248_,29.12µm
_04335_,29.08µm
_08722_,29.08µm
_02897_,29.07µm
_05754_,29.06µm
_00518_,29.04µm
_02824_,29.04µm
_02826_,29.04µm
_09305_,29.04µm
net456,29.04µm
net833,29.04µm
_02165_,29.02µm
_06806_,29.02µm
_08083_,29.02µm
_00527_,29µm
_03566_,29µm
_09073_,29µm
net332,29µm
_00746_,28.98µm
_04353_,28.98µm
_06853_,28.98µm
net309,28.98µm
_05195_,28.96µm
_06533_,28.96µm
_07284_,28.96µm
_07509_,28.96µm
_09549_,28.96µm
net988,28.96µm
_03985_,28.94µm
_04200_,28.94µm
_05274_,28.94µm
_05759_,28.92µm
_04551_,28.9µm
_09124_,28.9µm
net261,28.9µm
net1300,28.9µm
_01283_,28.88µm
_05693_,28.88µm
_06721_,28.88µm
_07272_,28.88µm
_06040_,28.86µm
_07494_,28.86µm
_05357_,28.84µm
_07180_,28.84µm
_01883_,28.82µm
_02003_,28.82µm
_07451_,28.82µm
_02329_,28.8µm
_02439_,28.8µm
_06513_,28.8µm
net86,28.8µm
net1096,28.8µm
_06774_,28.795µm
_01263_,28.78µm
_06501_,28.78µm
_00583_,28.76µm
_02108_,28.76µm
_01657_,28.74µm
_01938_,28.72µm
_02501_,28.72µm
_07039_,28.66µm
_08294_,28.66µm
_08325_,28.66µm
_05332_,28.64µm
_06696_,28.62µm
_08672_,28.62µm
_00507_,28.6µm
_08419_,28.6µm
_07487_,28.58µm
_03045_,28.54µm
_04758_,28.54µm
_08043_,28.54µm
_08431_,28.54µm
_00783_,28.52µm
_02409_,28.52µm
_03034_,28.5µm
_05249_,28.5µm
_02316_,28.48µm
_05000_,28.48µm
_05727_,28.48µm
_06607_,28.48µm
term_low\[31\],28.46µm
_05903_,28.41µm
_02379_,28.39µm
_05254_,28.38µm
_07643_,28.38µm
_08818_,28.38µm
_01009_,28.36µm
_05155_,28.36µm
_00809_,28.34µm
_08929_,28.34µm
_06204_,28.32µm
_06749_,28.32µm
_09237_,28.32µm
net1425,28.315µm
_00770_,28.3µm
_06911_,28.3µm
_08613_,28.3µm
_09924_,28.3µm
net1521,28.3µm
_01085_,28.28µm
_06535_,28.28µm
net364,28.28µm
_06472_,28.27µm
_02168_,28.26µm
_08045_,28.26µm
_00665_,28.24µm
_02395_,28.24µm
_07629_,28.24µm
_08036_,28.24µm
_07499_,28.23µm
_04295_,28.22µm
_05916_,28.2µm
_00631_,28.18µm
_01417_,28.18µm
_07497_,28.18µm
_02997_,28.16µm
_03062_,28.16µm
_03311_,28.16µm
_05760_,28.16µm
_04070_,28.14µm
_06439_,28.12µm
_07089_,28.12µm
_07633_,28.12µm
_03719_,28.1µm
net817,28.1µm
_01499_,28.08µm
net307,28.08µm
_00501_,28.06µm
_01208_,28.06µm
_02255_,28.06µm
_02437_,28.06µm
_04365_,28.06µm
_08130_,28.06µm
_01488_,28.055µm
_02891_,28.03µm
_08116_,28.03µm
_08303_,28.02µm
_09572_,28.02µm
net931,28.02µm
_01308_,28µm
_04777_,28µm
_08125_,28µm
_04512_,27.98µm
_06225_,27.98µm
_07992_,27.98µm
_00372_,27.965µm
_01875_,27.96µm
_03932_,27.96µm
_06425_,27.96µm
_03214_,27.94µm
_08973_,27.94µm
_04209_,27.9µm
_06069_,27.9µm
_07386_,27.9µm
_09125_,27.9µm
_00826_,27.89µm
_04933_,27.89µm
_03532_,27.88µm
_03901_,27.88µm
_04420_,27.88µm
_07743_,27.88µm
_04596_,27.87µm
_01323_,27.86µm
_03030_,27.86µm
_06231_,27.86µm
_06797_,27.86µm
_10106_,27.84µm
_03008_,27.82µm
_04008_,27.82µm
_04690_,27.82µm
_08014_,27.82µm
_04366_,27.79µm
_02643_,27.78µm
_07647_,27.78µm
_00886_,27.74µm
_01179_,27.74µm
_04619_,27.74µm
_04268_,27.72µm
_09539_,27.72µm
_04797_,27.7µm
_07152_,27.7µm
_08971_,27.7µm
_07311_,27.68µm
net358,27.67µm
_02985_,27.66µm
_03744_,27.66µm
_08526_,27.66µm
_09354_,27.66µm
_05553_,27.64µm
_05726_,27.64µm
_03357_,27.62µm
_04396_,27.62µm
_08360_,27.62µm
_02169_,27.6µm
_03672_,27.6µm
net323,27.6µm
_05849_,27.58µm
_06804_,27.58µm
_04195_,27.56µm
_04766_,27.54µm
_06841_,27.52µm
_02377_,27.5µm
_03705_,27.5µm
_04608_,27.5µm
_05013_,27.5µm
_06295_,27.5µm
_10027_,27.5µm
net1026,27.5µm
_01635_,27.48µm
_09289_,27.48µm
_09513_,27.48µm
_00461_,27.46µm
_04343_,27.46µm
_05743_,27.46µm
_01317_,27.44µm
_02852_,27.44µm
_05824_,27.44µm
_06437_,27.44µm
_06555_,27.44µm
_07395_,27.44µm
_03585_,27.42µm
_07898_,27.41µm
_03740_,27.4µm
_06269_,27.4µm
_09901_,27.38µm
_00811_,27.34µm
_01210_,27.34µm
_10080_,27.33µm
_01796_,27.32µm
_02990_,27.32µm
