net,length_um
_07762_,45.02µm
_07341_,45µm
net361,45µm
_08573_,44.96µm
_04393_,44.94µm
_07495_,44.94µm
clknet_leaf_38_clk,44.94µm
_07703_,44.92µm
_01669_,44.9µm
_02760_,44.9µm
_06301_,44.88µm
_03528_,44.86µm
_02042_,44.84µm
_10123_,44.84µm
_08054_,44.82µm
_04946_,44.8µm
_07664_,44.8µm
p_hl\[15\],44.8µm
_07623_,44.78µm
_08596_,44.78µm
_03170_,44.74µm
_09529_,44.7µm
_07774_,44.68µm
_05024_,44.64µm
_03117_,44.62µm
_03772_,44.61µm
_03673_,44.58µm
_08576_,44.54µm
_09251_,44.5µm
_02672_,44.44µm
_05599_,44.36µm
_07016_,44.34µm
_07812_,44.34µm
_05565_,44.32µm
_03389_,44.3µm
_01570_,44.28µm
_06175_,44.27µm
clknet_leaf_59_clk,44.18µm
_03507_,44.17µm
_10152_,44.17µm
_05666_,44.16µm
net909,44.1µm
_06062_,44.06µm
term_high\[33\],44.06µm
_05585_,44.04µm
net856,44.04µm
_05050_,44.02µm
_06426_,44.02µm
_03866_,44µm
_06121_,44µm
_03072_,43.99µm
_07285_,43.96µm
_10068_,43.96µm
_00049_,43.92µm
_06238_,43.92µm
clknet_leaf_29_clk,43.9µm
_06005_,43.835µm
_04774_,43.76µm
net87,43.76µm
_06659_,43.72µm
_07555_,43.66µm
_02390_,43.64µm
_03421_,43.62µm
_09099_,43.58µm
net915,43.56µm
_05771_,43.5µm
_02759_,43.44µm
_08156_,43.44µm
_05421_,43.41µm
_05618_,43.4µm
_05660_,43.38µm
_04767_,43.37µm
_08597_,43.36µm
_02441_,43.34µm
_09932_,43.34µm
_04876_,43.32µm
_05797_,43.24µm
net297,43.24µm
net108,43.22µm
_01037_,43.21µm
_08963_,43.12µm
_01036_,43.09µm
_08553_,43.08µm
_05137_,43.06µm
_07241_,43.06µm
_07784_,43.06µm
_06893_,43.02µm
_00653_,43µm
_05749_,42.99µm
_00174_,42.885µm
_01927_,42.87µm
_09920_,42.82µm
_04752_,42.76µm
_07519_,42.76µm
_09397_,42.76µm
_02092_,42.74µm
_10153_,42.7µm
_03734_,42.62µm
_02707_,42.6µm
_05190_,42.57µm
_08082_,42.5µm
_01991_,42.42µm
_00645_,42.4µm
_02976_,42.4µm
_05979_,42.4µm
_01639_,42.38µm
_08093_,42.38µm
_01984_,42.36µm
_02644_,42.36µm
_03931_,42.36µm
_09996_,42.36µm
_07547_,42.26µm
_02034_,42.22µm
net996,42.22µm
_05758_,42.195µm
_03844_,42.16µm
_08562_,42.14µm
_00190_,42.125µm
_00589_,42.12µm
_04009_,42.12µm
net1116,42.095µm
_03535_,42.04µm
a_l\[3\],42.04µm
_00662_,42.02µm
_01183_,42µm
_01338_,42µm
_01184_,41.98µm
term_high\[49\],41.98µm
_05428_,41.96µm
_05093_,41.92µm
_08240_,41.92µm
_05874_,41.9µm
net928,41.9µm
_01221_,41.88µm
_08517_,41.88µm
_06264_,41.84µm
_04670_,41.82µm
net823,41.82µm
_02315_,41.8µm
_02370_,41.8µm
_06120_,41.8µm
_06858_,41.8µm
_05751_,41.78µm
_01367_,41.76µm
_03377_,41.72µm
_05678_,41.65µm
_06119_,41.58µm
net1122,41.54µm
net870,41.5µm
_09995_,41.4µm
_00894_,41.38µm
_04860_,41.38µm
_03131_,41.34µm
_02247_,41.32µm
_07415_,41.32µm
_03452_,41.3µm
_02843_,41.24µm
clknet_leaf_37_clk,41.215µm
_03504_,41.2µm
_02937_,41.06µm
_04630_,41.06µm
_09837_,41.05µm
_05446_,41.04µm
_09590_,40.94µm
_09304_,40.92µm
_06644_,40.89µm
_03602_,40.88µm
_09742_,40.86µm
net1315,40.86µm
_05702_,40.84µm
_08473_,40.84µm
_05303_,40.81µm
_07052_,40.79µm
_03039_,40.74µm
_03247_,40.7µm
_05453_,40.68µm
_05506_,40.65µm
_01410_,40.6µm
clknet_leaf_11_clk,40.58µm
clknet_leaf_34_clk,40.54µm
_08418_,40.45µm
_05913_,40.4µm
_03128_,40.36µm
_05005_,40.36µm
p_lh\[2\],40.36µm
_06832_,40.33µm
term_high\[56\],40.32µm
_03480_,40.3µm
_05094_,40.28µm
term_low\[23\],40.28µm
net1312,40.28µm
_06614_,40.26µm
_01065_,40.22µm
_00299_,40.165µm
_06742_,40.14µm
_09835_,40.14µm
_02078_,40.12µm
_08055_,40.12µm
_07015_,40.1µm
_09688_,40.1µm
_02910_,40.08µm
_04349_,40.06µm
_07954_,40.045µm
_00373_,40µm
_00076_,39.98µm
_01233_,39.98µm
_03612_,39.98µm
_00186_,39.94µm
_06689_,39.94µm
_06874_,39.92µm
net1131,39.92µm
_06070_,39.84µm
net1314,39.82µm
_04997_,39.8µm
_06237_,39.8µm
_00847_,39.795µm
_06029_,39.79µm
_09621_,39.76µm
_09722_,39.685µm
_09551_,39.68µm
net462,39.68µm
_01252_,39.66µm
_09266_,39.65µm
_02055_,39.64µm
net312,39.62µm
_05383_,39.58µm
net897,39.54µm
_04754_,39.5µm
_04314_,39.49µm
_07631_,39.48µm
_05031_,39.46µm
_06163_,39.44µm
_07279_,39.42µm
_02115_,39.4µm
clknet_leaf_50_clk,39.4µm
_07287_,39.39µm
_03139_,39.38µm
_00708_,39.37µm
_02769_,39.36µm
_08189_,39.32µm
_07766_,39.3µm
_00071_,39.265µm
_02052_,39.24µm
net1271,39.24µm
_03258_,39.21µm
_04940_,39.18µm
_07067_,39.18µm
_05466_,39.16µm
_01796_,39.1µm
_02567_,39.1µm
_01251_,39.08µm
_00888_,39µm
_04861_,38.98µm
_01914_,38.96µm
_06926_,38.94µm
_09977_,38.94µm
_07681_,38.9µm
_07989_,38.88µm
_03516_,38.86µm
_02015_,38.83µm
_02141_,38.82µm
_03009_,38.82µm
p_ll\[28\],38.82µm
_08290_,38.8µm
net201,38.8µm
_03703_,38.72µm
_07830_,38.7µm
_04629_,38.68µm
net1115,38.68µm
_03653_,38.64µm
_04544_,38.64µm
_04325_,38.59µm
_06515_,38.58µm
_09097_,38.57µm
_01108_,38.56µm
_06990_,38.56µm
_02804_,38.54µm
_03081_,38.54µm
_03119_,38.54µm
_04522_,38.52µm
_05224_,38.5µm
_05978_,38.48µm
_01105_,38.38µm
_03322_,38.38µm
_03829_,38.36µm
net1117,38.32µm
_02998_,38.3µm
_02351_,38.26µm
clknet_leaf_5_clk,38.24µm
_08516_,38.2µm
net1065,38.18µm
_09030_,38.14µm
_03597_,38.1µm
_06509_,38.06µm
_07632_,38.04µm
_07996_,38.02µm
_02056_,37.96µm
_09741_,37.96µm
net1135,37.96µm
_08079_,37.94µm
_09182_,37.94µm
_05568_,37.86µm
_00176_,37.845µm
_00454_,37.84µm
_04787_,37.84µm
_05163_,37.82µm
_06159_,37.8µm
_00453_,37.78µm
_02957_,37.78µm
_00779_,37.72µm
_02334_,37.72µm
_08840_,37.72µm
_05377_,37.7µm
_05610_,37.7µm
_07369_,37.7µm
_06523_,37.64µm
_07450_,37.64µm
b_h\[11\],37.64µm
_08238_,37.62µm
_04689_,37.58µm
_06667_,37.56µm
_07870_,37.56µm
_02873_,37.54µm
_02825_,37.52µm
_08727_,37.48µm
_00748_,37.46µm
_00460_,37.44µm
_08426_,37.43µm
_05947_,37.42µm
_02655_,37.4µm
_03652_,37.4µm
_06002_,37.4µm
net216,37.38µm
_06710_,37.36µm
_09707_,37.32µm
_05915_,37.3µm
_06130_,37.3µm
_06479_,37.295µm
_04415_,37.28µm
_05550_,37.28µm
net446,37.28µm
_07211_,37.24µm
net345,37.22µm
_01928_,37.205µm
_02737_,37.16µm
net445,37.135µm
_05219_,37.13µm
_00180_,37.1µm
_09191_,37.1µm
net153,37.095µm
_02033_,37.08µm
_07126_,37.08µm
_00927_,37.06µm
_09082_,37.03µm
_03321_,37.02µm
_07258_,37.02µm
_07879_,37.02µm
_06416_,36.98µm
_06138_,36.97µm
_01983_,36.96µm
_03089_,36.96µm
_06889_,36.94µm
_02762_,36.92µm
_04788_,36.92µm
net176,36.92µm
_06490_,36.84µm
_06410_,36.82µm
_09798_,36.82µm
_01231_,36.78µm
_05334_,36.78µm
_06227_,36.78µm
_07777_,36.76µm
_00790_,36.66µm
_04708_,36.66µm
_05517_,36.56µm
_03739_,36.54µm
_05120_,36.525µm
_00739_,36.52µm
_06296_,36.5µm
_03720_,36.42µm
_08653_,36.4µm
_10125_,36.39µm
_03068_,36.38µm
_02279_,36.36µm
_04843_,36.36µm
_01124_,36.28µm
_01142_,36.26µm
_03704_,36.26µm
_04800_,36.2µm
_05600_,36.2µm
_09306_,36.2µm
_02862_,36.18µm
_08575_,36.18µm
_02729_,36.16µm
_04959_,36.16µm
_02017_,36.14µm
_06998_,36.14µm
net173,36.12µm
_07485_,36.1µm
_05770_,36.08µm
a_h\[10\],36.08µm
net91,36.08µm
net104,36.08µm
_04223_,36.07µm
_03563_,36.06µm
_09195_,36.06µm
_07066_,36.02µm
clknet_leaf_48_clk,36.02µm
net920,36µm
_04655_,35.99µm
_00608_,35.98µm
_08327_,35.98µm
clknet_leaf_46_clk,35.98µm
_03981_,35.96µm
net292,35.96µm
_04554_,35.94µm
_09959_,35.91µm
_00771_,35.9µm
_07636_,35.9µm
_06821_,35.88µm
_01321_,35.86µm
_05772_,35.84µm
_01193_,35.82µm
_02171_,35.82µm
_03113_,35.8µm
_06414_,35.8µm
term_mid\[32\],35.8µm
_05464_,35.78µm
_09170_,35.78µm
_00417_,35.76µm
_00836_,35.74µm
_08969_,35.74µm
_06170_,35.72µm
_06898_,35.72µm
net155,35.72µm
p_hl\[14\],35.71µm
_05215_,35.65µm
_04606_,35.64µm
_05458_,35.64µm
_09826_,35.64µm
_08338_,35.62µm
_08468_,35.62µm
_01326_,35.56µm
_01003_,35.55µm
_00772_,35.54µm
_03300_,35.54µm
_06068_,35.52µm
_07707_,35.52µm
p_lh\[23\],35.52µm
_05329_,35.5µm
_05989_,35.5µm
_07697_,35.47µm
_05833_,35.44µm
_08374_,35.435µm
net956,35.42µm
_03397_,35.38µm
_05934_,35.38µm
_09824_,35.365µm
_05526_,35.36µm
mid_sum\[0\],35.36µm
_08209_,35.31µm
_06729_,35.3µm
net414,35.3µm
clknet_leaf_39_clk,35.3µm
_02503_,35.26µm
_05885_,35.26µm
_10079_,35.26µm
_03963_,35.25µm
net380,35.2µm
_08092_,35.19µm
_01980_,35.18µm
_05733_,35.18µm
_06496_,35.18µm
_06943_,35.14µm
_07460_,35.14µm
net349,35.14µm
_09038_,35.12µm
_08313_,35.1µm
_02128_,35.08µm
_02485_,35.08µm
_07844_,35.08µm
_03702_,35.06µm
net907,35.06µm
_04988_,35.02µm
_09580_,35.02µm
_06823_,34.98µm
_02186_,34.96µm
_02600_,34.96µm
_07286_,34.94µm
_09127_,34.91µm
_03662_,34.9µm
_00835_,34.88µm
_04791_,34.87µm
_05007_,34.86µm
_08377_,34.85µm
clknet_leaf_57_clk,34.84µm
_03432_,34.82µm
_05134_,34.82µm
_05362_,34.82µm
_02349_,34.8µm
_07831_,34.8µm
_03215_,34.78µm
_03240_,34.78µm
_05922_,34.78µm
_00044_,34.76µm
_04850_,34.7µm
_00939_,34.69µm
_05264_,34.68µm
_06499_,34.68µm
_07974_,34.67µm
_03373_,34.66µm
_05809_,34.66µm
net393,34.63µm
_07474_,34.57µm
_01270_,34.56µm
_02831_,34.56µm
_03862_,34.52µm
_09685_,34.5µm
_02483_,34.48µm
_06137_,34.455µm
_00058_,34.44µm
_06252_,34.44µm
_02407_,34.42µm
_02738_,34.42µm
net156,34.4µm
_02216_,34.36µm
_02336_,34.36µm
_04476_,34.35µm
_00743_,34.34µm
_05052_,34.34µm
_05289_,34.34µm
_04569_,34.32µm
_04821_,34.32µm
_02694_,34.3µm
_06123_,34.26µm
_07906_,34.24µm
_06927_,34.2µm
_02160_,34.19µm
_03479_,34.18µm
_05348_,34.18µm
_08274_,34.18µm
_06530_,34.16µm
_08036_,34.16µm
_01399_,34.14µm
_03439_,34.13µm
_04503_,34.12µm
_04694_,34.12µm
_07783_,34.12µm
_09736_,34.12µm
_04392_,34.08µm
_06952_,34.04µm
_05237_,34µm
_03500_,33.98µm
_05533_,33.98µm
net284,33.96µm
_05422_,33.94µm
_06934_,33.94µm
_02271_,33.92µm
_05640_,33.92µm
_07520_,33.92µm
_04416_,33.9µm
_05601_,33.88µm
net926,33.88µm
_03253_,33.84µm
_03918_,33.84µm
net1107,33.84µm
_04214_,33.82µm
_04550_,33.82µm
_07022_,33.82µm
_04961_,33.795µm
_09769_,33.79µm
_08013_,33.78µm
_08429_,33.76µm
_09248_,33.76µm
net1074,33.76µm
_02053_,33.75µm
_02482_,33.74µm
_07353_,33.73µm
term_mid\[41\],33.73µm
_04161_,33.7µm
_07267_,33.69µm
_06697_,33.67µm
_02408_,33.58µm
_09021_,33.58µm
_07546_,33.57µm
_06221_,33.56µm
_08937_,33.56µm
_04813_,33.55µm
_01653_,33.54µm
p_lh\[11\],33.54µm
_05279_,33.52µm
_06913_,33.52µm
_06956_,33.52µm
_04596_,33.5µm
_08629_,33.5µm
_09364_,33.5µm
_04303_,33.48µm
_07289_,33.42µm
_07438_,33.405µm
_05132_,33.4µm
_08788_,33.4µm
_08535_,33.38µm
_09797_,33.38µm
net1313,33.38µm
_00524_,33.34µm
_03697_,33.34µm
net105,33.32µm
_08166_,33.3µm
_01962_,33.26µm
_04798_,33.26µm
_05227_,33.26µm
_06231_,33.26µm
_04428_,33.24µm
_08592_,33.235µm
_01232_,33.22µm
_04566_,33.2µm
_07454_,33.2µm
net411,33.18µm
_01358_,33.16µm
_06674_,33.14µm
_05611_,33.1µm
_09372_,33.08µm
_04017_,33.06µm
_04508_,33.06µm
_06540_,33.06µm
_00845_,33.04µm
_01889_,33µm
_08986_,33µm
_10104_,33µm
_10161_,33µm
_03904_,32.97µm
_07047_,32.965µm
_03762_,32.96µm
_06442_,32.94µm
_06762_,32.94µm
_05256_,32.93µm
_04779_,32.91µm
_03256_,32.9µm
term_high\[32\],32.89µm
_00155_,32.875µm
_07621_,32.86µm
_08564_,32.86µm
_00776_,32.84µm
_00953_,32.82µm
_05639_,32.82µm
_07180_,32.82µm
_02091_,32.8µm
_06527_,32.8µm
_07156_,32.8µm
_03002_,32.78µm
_02669_,32.76µm
_04908_,32.76µm
p_lh\[12\],32.76µm
_00070_,32.745µm
_00756_,32.74µm
_07443_,32.74µm
net451,32.72µm
_02389_,32.71µm
_08168_,32.66µm
p_lh\[13\],32.64µm
net464,32.64µm
_05566_,32.59µm
_01961_,32.58µm
_09796_,32.58µm
_01327_,32.54µm
_08270_,32.54µm
net280,32.54µm
_03087_,32.52µm
_07490_,32.52µm
_09435_,32.5µm
net283,32.5µm
_01056_,32.48µm
_02836_,32.48µm
_01322_,32.46µm
_07535_,32.46µm
_09766_,32.44µm
_02182_,32.42µm
_05510_,32.42µm
_01157_,32.4µm
_02189_,32.4µm
_06570_,32.4µm
_09890_,32.4µm
_07421_,32.395µm
_02884_,32.38µm
_09323_,32.38µm
_04543_,32.36µm
_06533_,32.36µm
_08767_,32.36µm
_08467_,32.34µm
_09654_,32.34µm
_04952_,32.32µm
_08299_,32.28µm
clknet_leaf_51_clk,32.26µm
_02646_,32.25µm
_04642_,32.24µm
_09849_,32.24µm
_03194_,32.23µm
_04635_,32.22µm
_04756_,32.22µm
_02789_,32.18µm
_03773_,32.18µm
_08432_,32.18µm
_06292_,32.16µm
_03459_,32.14µm
_00858_,32.1µm
_07133_,32.08µm
_05495_,32.07µm
_07565_,32.06µm
_07834_,32.06µm
_09114_,32.06µm
_09325_,32.06µm
_05679_,32.05µm
_04916_,32.04µm
_06404_,32.04µm
net431,32.04µm
net456,32.04µm
_06091_,32.03µm
_02815_,32.02µm
_05734_,32.02µm
_06535_,32.01µm
_07181_,32µm
_07761_,32µm
_09089_,31.98µm
_01901_,31.96µm
_05263_,31.96µm
_07170_,31.96µm
_05138_,31.92µm
_05769_,31.92µm
_02906_,31.9µm
_09274_,31.9µm
_07416_,31.89µm
_08000_,31.88µm
_02886_,31.87µm
_06460_,31.86µm
_09109_,31.86µm
_07987_,31.84µm
_08998_,31.84µm
_09976_,31.84µm
_09626_,31.82µm
_05775_,31.8µm
_07661_,31.8µm
_06305_,31.79µm
_06794_,31.78µm
_09511_,31.78µm
_06583_,31.76µm
_03007_,31.72µm
_01154_,31.7µm
_05161_,31.68µm
_05760_,31.68µm
net259,31.68µm
_05226_,31.62µm
_07993_,31.62µm
_04434_,31.6µm
_04344_,31.58µm
_03108_,31.56µm
_09726_,31.56µm
net466,31.54µm
_03719_,31.52µm
_02657_,31.5µm
_07114_,31.5µm
_09290_,31.48µm
_03456_,31.46µm
_05168_,31.45µm
_00187_,31.44µm
_02560_,31.44µm
_03158_,31.44µm
_06000_,31.42µm
_02936_,31.4µm
_05186_,31.4µm
_07074_,31.36µm
_09877_,31.36µm
_03749_,31.355µm
_06938_,31.34µm
net423,31.34µm
_02533_,31.32µm
_06766_,31.32µm
_08890_,31.32µm
_04492_,31.26µm
_06197_,31.26µm
_06577_,31.26µm
_07123_,31.24µm
_07272_,31.235µm
_05021_,31.2µm
_06741_,31.18µm
_07129_,31.18µm
clknet_leaf_2_clk,31.18µm
_08758_,31.17µm
_02255_,31.16µm
_06090_,31.14µm
_06696_,31.14µm
_09074_,31.14µm
_04427_,31.1µm
_09770_,31.1µm
_03268_,31.08µm
_05125_,31.08µm
_05247_,31.08µm
_05252_,31.08µm
_02695_,31.07µm
_03197_,31.02µm
_02109_,30.98µm
_02361_,30.98µm
_05806_,30.98µm
_07634_,30.98µm
_00069_,30.965µm
_06987_,30.96µm
_09883_,30.94µm
_05012_,30.92µm
_09250_,30.885µm
_06459_,30.88µm
_06680_,30.875µm
_00119_,30.865µm
_05730_,30.86µm
_07451_,30.86µm
_07592_,30.86µm
_09437_,30.84µm
_02487_,30.82µm
_02038_,30.78µm
_02670_,30.78µm
_04534_,30.78µm
net180,30.78µm
_03765_,30.74µm
term_low\[15\],30.74µm
_02041_,30.72µm
_06564_,30.68µm
_06580_,30.68µm
_02519_,30.66µm
_04727_,30.66µm
_05903_,30.64µm
_05955_,30.64µm
_08272_,30.64µm
_10089_,30.64µm
_06538_,30.6µm
_03782_,30.57µm
_09123_,30.56µm
_01979_,30.54µm
_02529_,30.54µm
_05911_,30.51µm
_05213_,30.5µm
_05808_,30.5µm
clknet_leaf_44_clk,30.5µm
_04568_,30.48µm
_00525_,30.44µm
_08108_,30.44µm
_08260_,30.44µm
_09463_,30.44µm
_09924_,30.44µm
_04586_,30.42µm
_03661_,30.4µm
_05180_,30.4µm
_06269_,30.4µm
_09786_,30.4µm
_01506_,30.38µm
_09554_,30.38µm
_08847_,30.325µm
_02835_,30.32µm
net62,30.32µm
_06604_,30.3µm
p_hl\[12\],30.28µm
_05756_,30.26µm
_02972_,30.24µm
_03178_,30.215µm
_02416_,30.2µm
_06937_,30.2µm
_06846_,30.18µm
_08779_,30.18µm
_00898_,30.16µm
_02379_,30.16µm
_00308_,30.145µm
_01616_,30.14µm
_07843_,30.14µm
_08414_,30.14µm
_10098_,30.14µm
_03354_,30.12µm
_07251_,30.11µm
_00131_,30.085µm
_02671_,30.08µm
_09512_,30.06µm
_04693_,30.04µm
_02714_,30.02µm
_00100_,30µm
_07948_,30µm
_03741_,29.98µm
_05254_,29.98µm
_00801_,29.97µm
_01400_,29.96µm
_02501_,29.96µm
_04915_,29.955µm
_03664_,29.92µm
_04551_,29.92µm
net884,29.92µm
net893,29.92µm
_03910_,29.91µm
_04673_,29.9µm
_09991_,29.9µm
_06876_,29.88µm
_07081_,29.88µm
net309,29.88µm
_09344_,29.87µm
_01947_,29.86µm
_04070_,29.86µm
_05910_,29.84µm
net267,29.84µm
_03088_,29.82µm
_00507_,29.81µm
_01283_,29.8µm
_03948_,29.78µm
_07737_,29.78µm
_04597_,29.76µm
_04898_,29.76µm
_04989_,29.76µm
_04357_,29.74µm
_09744_,29.74µm
_02488_,29.7µm
_08722_,29.7µm
_02891_,29.66µm
_06229_,29.64µm
_06888_,29.64µm
_00937_,29.62µm
_05840_,29.62µm
_03046_,29.6µm
_04321_,29.6µm
_07984_,29.6µm
_09885_,29.6µm
_00595_,29.58µm
_02744_,29.58µm
_08405_,29.58µm
_05627_,29.57µm
_10081_,29.57µm
_01645_,29.54µm
_02003_,29.54µm
_03533_,29.54µm
_06166_,29.54µm
_09169_,29.5µm
_10002_,29.5µm
_03465_,29.48µm
_08180_,29.48µm
net408,29.46µm
_03357_,29.45µm
_06596_,29.45µm
_02409_,29.44µm
_06586_,29.44µm
net1042,29.44µm
_00867_,29.4µm
_09573_,29.38µm
net833,29.38µm
_07499_,29.37µm
_00897_,29.36µm
_03929_,29.36µm
_07452_,29.36µm
_08083_,29.36µm
net364,29.36µm
_09073_,29.34µm
_09708_,29.34µm
net384,29.34µm
_00940_,29.32µm
_01195_,29.32µm
_02366_,29.3µm
_10039_,29.3µm
_05727_,29.28µm
_09639_,29.28µm
term_mid\[43\],29.28µm
_00665_,29.26µm
_08325_,29.26µm
_10004_,29.26µm
_06019_,29.24µm
_08136_,29.24µm
_05642_,29.22µm
_08167_,29.22µm
_03487_,29.2µm
_07643_,29.2µm
_08326_,29.2µm
_05728_,29.18µm
_06472_,29.18µm
_08382_,29.18µm
_09546_,29.18µm
_10164_,29.18µm
_04200_,29.16µm
_05103_,29.16µm
_06769_,29.16µm
_10151_,29.16µm
_01208_,29.15µm
_08497_,29.14µm
_06841_,29.12µm
_08997_,29.12µm
_04605_,29.1µm
_07898_,29.06µm
_00518_,29.04µm
_02826_,29.04µm
_09305_,29.04µm
_07378_,29.03µm
_00527_,29µm
_01803_,29µm
_06853_,28.98µm
_05195_,28.96µm
_07869_,28.96µm
_05726_,28.94µm
_07431_,28.94µm
_02900_,28.92µm
p_lh\[1\],28.9µm
net261,28.9µm
net1300,28.9µm
_02165_,28.88µm
_04719_,28.82µm
_03532_,28.8µm
_07666_,28.8µm
_08856_,28.8µm
net1096,28.8µm
_01263_,28.78µm
_06607_,28.77µm
_00583_,28.76µm
_03985_,28.76µm
_04485_,28.76µm
net307,28.76µm
_00129_,28.74µm
_00826_,28.74µm
_05754_,28.74µm
_09289_,28.74µm
_09598_,28.74µm
term_mid\[25\],28.74µm
_08247_,28.735µm
_06051_,28.72µm
_04474_,28.71µm
_02728_,28.7µm
_09572_,28.7µm
_02553_,28.68µm
_03901_,28.68µm
_04420_,28.68µm
_05693_,28.66µm
_07039_,28.66µm
_08294_,28.66µm
_07088_,28.65µm
_03501_,28.645µm
_01109_,28.64µm
_03161_,28.64µm
net988,28.62µm
net399,28.61µm
_06481_,28.58µm
_07487_,28.58µm
_00607_,28.575µm
_07399_,28.57µm
_02532_,28.56µm
_01039_,28.54µm
_03045_,28.54µm
_03776_,28.54µm
_08043_,28.54µm
_00783_,28.52µm
_03011_,28.52µm
_09464_,28.52µm
_10010_,28.52µm
_05249_,28.5µm
_08130_,28.5µm
_02316_,28.48µm
_05000_,28.48µm
_05274_,28.48µm
_05573_,28.48µm
_08419_,28.48µm
net277,28.48µm
_02439_,28.46µm
_06774_,28.455µm
_06353_,28.44µm
_00746_,28.42µm
_06273_,28.42µm
_08206_,28.42µm
_08557_,28.42µm
_04335_,28.4µm
_08818_,28.38µm
_03959_,28.375µm
_05155_,28.36µm
_06257_,28.36µm
_06406_,28.36µm
_07995_,28.36µm
_09480_,28.35µm
_06204_,28.32µm
term_high\[58\],28.32µm
_00455_,28.3µm
_00770_,28.3µm
_04353_,28.3µm
_01085_,28.28µm
_03960_,28.28µm
net323,28.28µm
_04608_,28.27µm
_01716_,28.26µm
_05532_,28.26µm
_03034_,28.255µm
_01488_,28.25µm
_04366_,28.25µm
_02073_,28.24µm
_02395_,28.24µm
_07386_,28.24µm
_07924_,28.24µm
_04295_,28.22µm
_04766_,28.22µm
_06634_,28.22µm
_08620_,28.22µm
_03566_,28.2µm
_04758_,28.2µm
_05916_,28.2µm
_06797_,28.2µm
_00631_,28.18µm
_01539_,28.18µm
_03062_,28.16µm
_09901_,28.16µm
_02169_,28.14µm
p_hh_pipe\[21\],28.14µm
_04721_,28.12µm
_05197_,28.12µm
_07089_,28.12µm
_05761_,28.1µm
net817,28.1µm
_08221_,28.09µm
_02437_,28.06µm
_06233_,28.06µm
_06988_,28.06µm
_06222_,28.055µm
_07284_,28.04µm
_08971_,28.04µm
_01308_,28µm
_04777_,28µm
_07488_,28µm
_00501_,27.985µm
_04512_,27.98µm
_07992_,27.98µm
_00372_,27.965µm
_04302_,27.96µm
_08116_,27.96µm
_08929_,27.96µm
_03214_,27.94µm
_08973_,27.94µm
_04266_,27.92µm
_07629_,27.92µm
_06069_,27.9µm
_06775_,27.9µm
_07633_,27.9µm
_08415_,27.9µm
_05217_,27.88µm
_01323_,27.86µm
_03261_,27.86µm
_05408_,27.86µm
_03329_,27.84µm
_07497_,27.84µm
_09403_,27.84µm
_10106_,27.84µm
net332,27.84µm
_00809_,27.83µm
_03008_,27.82µm
_04671_,27.82µm
_04690_,27.82µm
_00461_,27.8µm
_05545_,27.8µm
_09283_,27.8µm
_09354_,27.795µm
_02643_,27.78µm
_02940_,27.78µm
_05759_,27.78µm
_07647_,27.78µm
_06501_,27.76µm
_01179_,27.74µm
_03032_,27.74µm
_01782_,27.72µm
_08734_,27.72µm
_06911_,27.7µm
_07152_,27.7µm
_08014_,27.7µm
_04096_,27.68µm
_07311_,27.68µm
_09925_,27.68µm
_02985_,27.66µm
_03917_,27.66µm
_06536_,27.66µm
_08125_,27.66µm
_08526_,27.66µm
_05553_,27.64µm
_00886_,27.62µm
_01316_,27.62µm
_06266_,27.62µm
_09788_,27.62µm
_04365_,27.6µm
_05849_,27.58µm
_06804_,27.58µm
_09125_,27.56µm
_09609_,27.56µm
net931,27.56µm
_01971_,27.54µm
_03642_,27.54µm
_05957_,27.54µm
_06658_,27.54µm
_09124_,27.54µm
_06518_,27.52µm
_03705_,27.5µm
_05013_,27.5µm
_06295_,27.5µm
_07494_,27.5µm
_09440_,27.5µm
net1026,27.5µm
_01153_,27.47µm
_05743_,27.46µm
_02852_,27.44µm
_05824_,27.44µm
net857,27.44µm
_02108_,27.435µm
p_lh\[25\],27.43µm
_03585_,27.42µm
_03898_,27.42µm
_09237_,27.4µm
_04986_,27.38µm
net1066,27.38µm
_09692_,27.35µm
_00811_,27.34µm
_01938_,27.34µm
_08303_,27.34µm
_10080_,27.33µm
_00808_,27.32µm
_02990_,27.32µm
_03569_,27.3µm
_06974_,27.3µm
_09591_,27.3µm
_05712_,27.285µm
_02448_,27.28µm
_04625_,27.28µm
_05332_,27.28µm
_07815_,27.28µm
_10027_,27.28µm
_10177_,27.28µm
_02745_,27.27µm
_08045_,27.27µm
_00499_,27.26µm
_04343_,27.24µm
_04452_,27.24µm
net149,27.24µm
_02242_,27.22µm
_02562_,27.22µm
_05729_,27.22µm
_05921_,27.22µm
net183,27.22µm
_07925_,27.2µm
_07990_,27.2µm
_08770_,27.2µm
net301,27.2µm
_04470_,27.18µm
_09087_,27.18µm
term_high\[52\],27.18µm
_01972_,27.16µm
_04538_,27.16µm
_08613_,27.16µm
_09164_,27.16µm
_09908_,27.16µm
_05924_,27.14µm
p_lh\[22\],27.14µm
_08534_,27.12µm
_01166_,27.1µm
_04209_,27.1µm
_05357_,27.1µm
_07389_,27.1µm
_09845_,27.1µm
_01473_,27.08µm
_04933_,27.08µm
_05119_,27.08µm
_05572_,27.08µm
_03549_,27.06µm
_00356_,27.025µm
_02126_,27µm
_08273_,27µm
_05920_,26.98µm
_08617_,26.98µm
_06040_,26.975µm
_04288_,26.94µm
_02585_,26.92µm
_07182_,26.92µm
_07903_,26.92µm
_07947_,26.92µm
