net,length_um
_05264_,17.62µm
_05588_,17.62µm
_09398_,17.62µm
_09432_,17.62µm
_10017_,17.62µm
_00905_,17.6µm
_01679_,17.6µm
_02985_,17.6µm
_03941_,17.6µm
_06190_,17.6µm
_01759_,17.58µm
_04678_,17.58µm
_00327_,17.565µm
_01290_,17.56µm
_04236_,17.56µm
_07212_,17.56µm
_07484_,17.56µm
_08750_,17.56µm
term_high\[33\],17.56µm
_07999_,17.54µm
_09527_,17.54µm
_03748_,17.52µm
_03971_,17.52µm
_06390_,17.52µm
_06414_,17.52µm
_06435_,17.52µm
_07802_,17.52µm
_07993_,17.52µm
_02602_,17.5µm
_06003_,17.5µm
_07615_,17.5µm
_08244_,17.5µm
_09703_,17.5µm
_00486_,17.485µm
_07307_,17.485µm
_03716_,17.48µm
_04853_,17.48µm
_04890_,17.48µm
_06032_,17.48µm
_06127_,17.48µm
_06404_,17.48µm
net1373,17.48µm
_01431_,17.46µm
_04321_,17.46µm
_09190_,17.46µm
_02744_,17.44µm
_03972_,17.44µm
_04359_,17.44µm
_06166_,17.44µm
_07070_,17.44µm
_01880_,17.4µm
_04410_,17.4µm
_05401_,17.4µm
_07626_,17.4µm
_08359_,17.4µm
_08598_,17.4µm
_01937_,17.38µm
_02791_,17.38µm
_08346_,17.38µm
_09045_,17.38µm
_09058_,17.38µm
_02224_,17.36µm
_02395_,17.36µm
_03337_,17.36µm
_05218_,17.36µm
_09128_,17.36µm
_05203_,17.34µm
_02137_,17.335µm
_01181_,17.32µm
_01308_,17.32µm
_02163_,17.32µm
_03807_,17.32µm
_05488_,17.32µm
_01797_,17.3µm
_03682_,17.3µm
_04542_,17.3µm
_06951_,17.3µm
_02439_,17.29µm
_03447_,17.28µm
_03955_,17.28µm
_07551_,17.28µm
_08950_,17.28µm
_07951_,17.275µm
_00875_,17.26µm
_01724_,17.26µm
_02232_,17.26µm
_03783_,17.26µm
_04733_,17.26µm
_06021_,17.26µm
_08130_,17.26µm
_05569_,17.25µm
_02491_,17.24µm
_03909_,17.24µm
_06100_,17.24µm
_06789_,17.24µm
_07142_,17.24µm
_07207_,17.22µm
_07543_,17.22µm
_09735_,17.22µm
_06014_,17.215µm
_06458_,17.21µm
_06522_,17.21µm
_04374_,17.2µm
_04607_,17.2µm
_06463_,17.2µm
_06498_,17.2µm
_07643_,17.2µm
_01403_,17.195µm
term_mid\[42\],17.18µm
_02701_,17.175µm
_00728_,17.17µm
_00598_,17.16µm
_01132_,17.16µm
_09029_,17.16µm
_09630_,17.16µm
_01378_,17.14µm
_01778_,17.14µm
_02019_,17.14µm
_02549_,17.14µm
_02696_,17.14µm
_03869_,17.125µm
_04667_,17.12µm
_05775_,17.12µm
_07180_,17.12µm
_08631_,17.12µm
_08898_,17.12µm
_09401_,17.12µm
_08591_,17.115µm
_00943_,17.1µm
_01897_,17.1µm
_02028_,17.1µm
_04178_,17.1µm
_05204_,17.1µm
_05655_,17.1µm
_05911_,17.1µm
_08272_,17.1µm
_08961_,17.1µm
_02081_,17.08µm
_05154_,17.08µm
_09634_,17.08µm
_09656_,17.08µm
_10086_,17.08µm
net407,17.08µm
_07184_,17.06µm
_08682_,17.06µm
_00674_,17.04µm
_01329_,17.04µm
_01902_,17.04µm
_02251_,17.04µm
_04838_,17.04µm
_05502_,17.04µm
_03398_,17.02µm
net1385,17.02µm
_07598_,17.01µm
_03471_,17µm
_03868_,17µm
_04204_,17µm
_06572_,17µm
_08563_,17µm
_09583_,17µm
_10031_,17µm
term_mid\[43\],17µm
_07198_,16.99µm
_04962_,16.98µm
_06258_,16.98µm
_08556_,16.98µm
_05745_,16.96µm
_08449_,16.96µm
_04669_,16.94µm
_04870_,16.94µm
_05672_,16.94µm
_06242_,16.94µm
_06646_,16.94µm
_08462_,16.94µm
net874,16.94µm
term_high\[34\],16.93µm
_00945_,16.92µm
_02773_,16.92µm
_09090_,16.92µm
_00560_,16.9µm
_00684_,16.9µm
_01988_,16.9µm
_02864_,16.9µm
_07324_,16.9µm
_08414_,16.9µm
_08483_,16.9µm
_08685_,16.9µm
_09870_,16.9µm
_09270_,16.89µm
_03654_,16.88µm
_04298_,16.88µm
_04938_,16.88µm
_09987_,16.88µm
_07313_,16.87µm
_05919_,16.86µm
_06804_,16.86µm
_07660_,16.86µm
_08648_,16.86µm
_09388_,16.86µm
term_mid\[45\],16.86µm
_01483_,16.84µm
_05742_,16.84µm
_06900_,16.84µm
_08533_,16.83µm
_01427_,16.82µm
_02748_,16.82µm
_04921_,16.82µm
_05777_,16.82µm
_06531_,16.82µm
_06837_,16.82µm
_06886_,16.82µm
_09821_,16.82µm
net383,16.82µm
_03519_,16.81µm
_01485_,16.8µm
_03076_,16.8µm
_03631_,16.8µm
_04010_,16.8µm
_05686_,16.8µm
_06938_,16.8µm
_08807_,16.8µm
_10167_,16.8µm
net869,16.8µm
_00454_,16.78µm
_00613_,16.78µm
_01438_,16.78µm
_03280_,16.78µm
_03500_,16.78µm
_04640_,16.78µm
_05870_,16.78µm
_05937_,16.78µm
_07247_,16.78µm
_10089_,16.78µm
_00638_,16.76µm
_05843_,16.76µm
_08276_,16.76µm
_08435_,16.76µm
_09097_,16.76µm
_08336_,16.75µm
_00628_,16.74µm
_02432_,16.74µm
_07892_,16.74µm
_00965_,16.72µm
_01418_,16.72µm
_02430_,16.72µm
_06737_,16.72µm
_07117_,16.72µm
net96,16.72µm
net125,16.72µm
_00826_,16.7µm
_02083_,16.7µm
_08005_,16.7µm
_01359_,16.68µm
_01521_,16.68µm
_08025_,16.68µm
_03848_,16.66µm
_04485_,16.66µm
_04499_,16.66µm
_05324_,16.66µm
_05651_,16.66µm
_05933_,16.66µm
_06501_,16.66µm
_06599_,16.66µm
_07913_,16.66µm
_09379_,16.66µm
_09970_,16.66µm
_01789_,16.655µm
_09984_,16.645µm
_02322_,16.64µm
_04389_,16.64µm
_05141_,16.64µm
_07455_,16.64µm
net1418,16.64µm
term_low\[25\],16.63µm
_03791_,16.625µm
_05529_,16.62µm
_01145_,16.6µm
_01590_,16.6µm
_02816_,16.6µm
_04054_,16.6µm
_07431_,16.6µm
_08360_,16.6µm
_02501_,16.58µm
_02812_,16.58µm
_04232_,16.58µm
_05685_,16.58µm
_06510_,16.58µm
_06838_,16.58µm
_09306_,16.58µm
_09728_,16.58µm
_00755_,16.57µm
_06527_,16.57µm
_02456_,16.56µm
_02667_,16.56µm
_03718_,16.56µm
_06962_,16.56µm
_07530_,16.56µm
_00110_,16.54µm
_01126_,16.54µm
_05107_,16.54µm
_06911_,16.54µm
_07379_,16.54µm
_07979_,16.54µm
_03221_,16.53µm
_01234_,16.52µm
_01370_,16.52µm
_01676_,16.52µm
_02895_,16.52µm
_03060_,16.52µm
_07608_,16.52µm
_00629_,16.5µm
_02708_,16.5µm
_04507_,16.5µm
_05531_,16.5µm
_05715_,16.5µm
_07790_,16.5µm
_07850_,16.5µm
_09091_,16.5µm
_05121_,16.485µm
_01451_,16.48µm
_01533_,16.48µm
_03070_,16.48µm
_03976_,16.48µm
_09206_,16.48µm
net350,16.48µm
clknet_leaf_69_clk,16.48µm
_04247_,16.46µm
_03148_,16.45µm
_02904_,16.44µm
_05618_,16.44µm
_07516_,16.44µm
_08873_,16.44µm
net828,16.44µm
_04574_,16.42µm
_05594_,16.42µm
_06661_,16.42µm
term_mid\[38\],16.42µm
_01792_,16.4µm
_05017_,16.4µm
_06907_,16.4µm
_06952_,16.4µm
_09241_,16.4µm
_09749_,16.4µm
_09757_,16.4µm
net22,16.4µm
net439,16.4µm
_00382_,16.385µm
_02020_,16.38µm
_06057_,16.38µm
_00555_,16.37µm
_01870_,16.36µm
_03014_,16.36µm
_04850_,16.36µm
_08264_,16.36µm
_09213_,16.36µm
_09315_,16.36µm
net336,16.36µm
net413,16.36µm
_00695_,16.34µm
_03858_,16.34µm
_05161_,16.34µm
_05813_,16.34µm
_06397_,16.34µm
_09088_,16.34µm
term_high\[51\],16.34µm
net288,16.34µm
_02331_,16.32µm
_03228_,16.32µm
_04042_,16.32µm
_05790_,16.32µm
_01237_,16.3µm
_02963_,16.3µm
_08260_,16.3µm
b[11],16.3µm
_06902_,16.29µm
_03420_,16.28µm
_04534_,16.28µm
term_mid\[37\],16.28µm
_08593_,16.27µm
_00878_,16.26µm
_00997_,16.26µm
_01951_,16.26µm
_02681_,16.26µm
_04869_,16.26µm
_06868_,16.26µm
_09577_,16.26µm
_00620_,16.25µm
_07149_,16.25µm
_00792_,16.24µm
_02731_,16.24µm
_04476_,16.24µm
_04562_,16.24µm
_05206_,16.24µm
_08865_,16.24µm
_09917_,16.24µm
_01967_,16.22µm
_02126_,16.22µm
_02538_,16.22µm
_02902_,16.22µm
_04827_,16.22µm
_05086_,16.22µm
_05988_,16.22µm
_08378_,16.22µm
_09809_,16.22µm
_09886_,16.22µm
net164,16.22µm
net1146,16.22µm
_01168_,16.215µm
_02066_,16.2µm
_07653_,16.2µm
_07851_,16.2µm
_10171_,16.2µm
_10140_,16.195µm
_01302_,16.18µm
_04346_,16.18µm
_04729_,16.18µm
_04944_,16.18µm
_05965_,16.18µm
_08302_,16.18µm
_10046_,16.18µm
_10163_,16.18µm
_00623_,16.16µm
_02721_,16.16µm
_07479_,16.16µm
_07497_,16.16µm
_08666_,16.16µm
_00844_,16.15µm
_00789_,16.14µm
_01125_,16.14µm
_01414_,16.14µm
_01816_,16.14µm
_03266_,16.14µm
_03826_,16.14µm
_04024_,16.14µm
_05315_,16.14µm
_07823_,16.14µm
_09202_,16.14µm
_09850_,16.14µm
net1156,16.14µm
_04557_,16.12µm
_06707_,16.12µm
_09673_,16.12µm
_01315_,16.1µm
_04519_,16.1µm
_06154_,16.1µm
_07825_,16.1µm
term_mid\[44\],16.1µm
net377,16.1µm
_02673_,16.08µm
_04803_,16.08µm
_07041_,16.08µm
_08306_,16.08µm
_08632_,16.08µm
_01241_,16.06µm
_02717_,16.06µm
_05192_,16.06µm
_05201_,16.06µm
_05330_,16.06µm
_10081_,16.06µm
_07534_,16.04µm
_09725_,16.04µm
_00984_,16.035µm
_01153_,16.02µm
_01959_,16.02µm
_05369_,16.02µm
_06956_,16.02µm
_06997_,16.02µm
_07355_,16.02µm
_07629_,16.02µm
_08313_,16.02µm
net337,16.02µm
_04028_,16µm
_05995_,16µm
_07978_,16µm
_08489_,16µm
_08626_,16µm
_08826_,16µm
_02735_,15.98µm
_06253_,15.98µm
_08791_,15.98µm
net1391,15.98µm
_02068_,15.96µm
_04583_,15.96µm
_05414_,15.96µm
_00531_,15.94µm
_01922_,15.94µm
_02226_,15.94µm
_03769_,15.94µm
_05222_,15.94µm
_06000_,15.94µm
_09429_,15.94µm
p_lh\[25\],15.94µm
net410,15.94µm
_00580_,15.92µm
_06131_,15.92µm
_10116_,15.92µm
_00385_,15.905µm
_01242_,15.9µm
_03462_,15.9µm
_05575_,15.9µm
_05803_,15.9µm
_08715_,15.9µm
_09051_,15.9µm
_00867_,15.88µm
_03633_,15.88µm
_05183_,15.88µm
_08269_,15.88µm
net150,15.88µm
_06546_,15.86µm
_07847_,15.86µm
_09239_,15.86µm
_09754_,15.86µm
_02301_,15.85µm
_09387_,15.85µm
_01953_,15.84µm
_03846_,15.84µm
_05195_,15.84µm
_05764_,15.84µm
_06584_,15.84µm
_06843_,15.84µm
_10169_,15.84µm
_03895_,15.82µm
_03912_,15.82µm
_04004_,15.82µm
_05153_,15.82µm
_05174_,15.82µm
_06974_,15.82µm
_07583_,15.82µm
_10012_,15.82µm
_05711_,15.81µm
_00297_,15.805µm
_00776_,15.8µm
_02461_,15.8µm
_02478_,15.8µm
_05940_,15.8µm
_07011_,15.8µm
_09411_,15.8µm
net122,15.8µm
_01627_,15.78µm
_01849_,15.78µm
_02007_,15.78µm
_02257_,15.78µm
_04103_,15.78µm
_04161_,15.78µm
_05971_,15.78µm
_09918_,15.78µm
_01981_,15.76µm
_03010_,15.76µm
_04417_,15.76µm
_05250_,15.76µm
_07315_,15.76µm
_07343_,15.76µm
_09978_,15.76µm
term_high\[54\],15.76µm
_00921_,15.74µm
_01867_,15.74µm
_02437_,15.74µm
_02912_,15.74µm
_04681_,15.74µm
_04939_,15.74µm
_05152_,15.74µm
_08187_,15.74µm
_03097_,15.72µm
_03927_,15.72µm
net440,15.72µm
net1125,15.71µm
_03051_,15.7µm
_04109_,15.7µm
_07753_,15.7µm
_08026_,15.7µm
_09422_,15.7µm
_02474_,15.68µm
_03502_,15.68µm
_03990_,15.68µm
_06353_,15.68µm
_07661_,15.68µm
_08692_,15.68µm
_08915_,15.68µm
_09629_,15.68µm
_02874_,15.675µm
_02009_,15.66µm
_03674_,15.66µm
_04318_,15.66µm
_04568_,15.66µm
_06289_,15.66µm
_06470_,15.66µm
_07445_,15.66µm
_08584_,15.66µm
net189,15.66µm
_03188_,15.64µm
_06824_,15.64µm
_10032_,15.64µm
net877,15.64µm
net1086,15.64µm
_04013_,15.635µm
_01068_,15.62µm
_01129_,15.62µm
_03712_,15.62µm
_03764_,15.62µm
_04006_,15.62µm
_04453_,15.62µm
_05320_,15.62µm
_07645_,15.62µm
_05184_,15.6µm
_06167_,15.59µm
_00779_,15.58µm
_02621_,15.58µm
_02703_,15.58µm
_02897_,15.58µm
_05307_,15.58µm
_05679_,15.58µm
_07899_,15.58µm
_09659_,15.58µm
_02823_,15.56µm
_03582_,15.56µm
_05384_,15.56µm
p_lh\[15\],15.56µm
term_high\[57\],15.56µm
_04477_,15.545µm
_04998_,15.54µm
_06192_,15.54µm
_06376_,15.54µm
_07502_,15.54µm
_08086_,15.54µm
_03586_,15.52µm
_08273_,15.52µm
net218,15.52µm
net284,15.52µm
_01324_,15.5µm
_05959_,15.5µm
_07112_,15.5µm
_00809_,15.48µm
_01668_,15.48µm
_04540_,15.48µm
_06751_,15.48µm
_09445_,15.48µm
_09586_,15.48µm
_01522_,15.465µm
_00371_,15.46µm
_00632_,15.46µm
_03887_,15.46µm
_04402_,15.46µm
_05554_,15.46µm
_06576_,15.46µm
_07680_,15.46µm
_02726_,15.45µm
_07435_,15.45µm
_00784_,15.44µm
_01041_,15.44µm
_01890_,15.44µm
_03794_,15.44µm
_04581_,15.44µm
_04896_,15.44µm
_07863_,15.44µm
_08970_,15.44µm
_00071_,15.425µm
_06741_,15.42µm
_09648_,15.42µm
_09988_,15.42µm
_00318_,15.4µm
_02127_,15.4µm
_02300_,15.4µm
_03273_,15.4µm
_03283_,15.4µm
_04633_,15.4µm
_04648_,15.4µm
_05447_,15.4µm
_05512_,15.4µm
_05869_,15.4µm
_05898_,15.4µm
_06683_,15.4µm
_06798_,15.4µm
_08417_,15.4µm
_09069_,15.4µm
_09884_,15.4µm
net421,15.4µm
_01900_,15.38µm
_03423_,15.38µm
_03524_,15.38µm
net823,15.38µm
net857,15.38µm
_02597_,15.36µm
_03667_,15.36µm
_04366_,15.36µm
_05322_,15.36µm
_07782_,15.36µm
_08444_,15.36µm
_09057_,15.36µm
_09198_,15.36µm
_10043_,15.36µm
_02258_,15.34µm
_02927_,15.34µm
_05626_,15.34µm
_06295_,15.34µm
_10109_,15.34µm
net274,15.34µm
net854,15.34µm
_00586_,15.32µm
_01580_,15.32µm
_02405_,15.32µm
_03209_,15.32µm
_05944_,15.32µm
_07487_,15.32µm
_07836_,15.32µm
_09998_,15.32µm
_01285_,15.315µm
_02594_,15.3µm
_03299_,15.3µm
_03730_,15.3µm
_04411_,15.3µm
_08001_,15.3µm
_08129_,15.3µm
net136,15.3µm
net372,15.3µm
net444,15.3µm
_01859_,15.29µm
_02030_,15.28µm
_02298_,15.28µm
_02465_,15.28µm
_03672_,15.28µm
_04342_,15.28µm
_04566_,15.28µm
_07427_,15.28µm
_08335_,15.28µm
_09828_,15.28µm
_01597_,15.265µm
_02168_,15.26µm
_02631_,15.26µm
_05156_,15.26µm
_06320_,15.26µm
_07330_,15.26µm
_10130_,15.26µm
_00998_,15.24µm
_04327_,15.24µm
_04682_,15.24µm
_04909_,15.24µm
_08978_,15.24µm
_03973_,15.23µm
net408,15.23µm
_00795_,15.22µm
_04530_,15.22µm
_05694_,15.22µm
_07726_,15.22µm
_02045_,15.2µm
_04658_,15.2µm
_05063_,15.2µm
_06701_,15.2µm
_08127_,15.2µm
_08989_,15.2µm
_10160_,15.2µm
_01693_,15.18µm
_02197_,15.18µm
_02468_,15.18µm
_04816_,15.18µm
_10014_,15.18µm
_10049_,15.18µm
_02129_,15.175µm
_03925_,15.17µm
_04822_,15.16µm
_05360_,15.16µm
_07086_,15.16µm
_08683_,15.16µm
_09518_,15.16µm
_02838_,15.15µm
_06595_,15.14µm
_06756_,15.14µm
_08004_,15.14µm
_10016_,15.14µm
net842,15.14µm
net1152,15.14µm
_01320_,15.12µm
_01572_,15.12µm
_07973_,15.12µm
_08630_,15.12µm
_08675_,15.12µm
_10129_,15.12µm
_00392_,15.105µm
_01528_,15.1µm
_04286_,15.1µm
_06302_,15.1µm
_07630_,15.1µm
_08419_,15.1µm
_08758_,15.1µm
_09154_,15.1µm
_09430_,15.1µm
_09718_,15.1µm
_03623_,15.08µm
_08412_,15.08µm
_03830_,15.06µm
_05066_,15.06µm
_06731_,15.06µm
_09969_,15.06µm
net426,15.06µm
_01854_,15.04µm
_02614_,15.04µm
_05227_,15.04µm
_07346_,15.04µm
_08049_,15.04µm
_00539_,15.02µm
_00544_,15.02µm
_01885_,15.02µm
_02433_,15.02µm
_04750_,15.02µm
_05815_,15.02µm
_09450_,15.02µm
net302,15.02µm
_01434_,15µm
_05202_,15µm
_06655_,15µm
_07452_,15µm
_07463_,15µm
_09576_,15µm
p_ll\[4\],15µm
_02407_,14.99µm
_03558_,14.98µm
_05112_,14.98µm
_05751_,14.98µm
_06269_,14.98µm
_08350_,14.98µm
_01004_,14.96µm
_05065_,14.96µm
_06483_,14.96µm
_06583_,14.96µm
_08720_,14.96µm
_09011_,14.96µm
_03096_,14.94µm
_03781_,14.94µm
_04228_,14.94µm
_04452_,14.94µm
_06654_,14.94µm
_06855_,14.94µm
_09532_,14.94µm
_01952_,14.935µm
_01990_,14.92µm
_03275_,14.92µm
_03998_,14.92µm
_04735_,14.92µm
net838,14.92µm
_01504_,14.9µm
_03069_,14.9µm
_03100_,14.9µm
_04614_,14.9µm
_08642_,14.9µm
_09165_,14.9µm
_00003_,14.88µm
_00972_,14.88µm
_01264_,14.88µm
_01309_,14.88µm
_03657_,14.88µm
_05752_,14.88µm
_05831_,14.88µm
_06342_,14.88µm
_06674_,14.88µm
_09446_,14.88µm
net173,14.88µm
_06544_,14.87µm
_05084_,14.86µm
_05392_,14.86µm
_06341_,14.86µm
_07301_,14.86µm
_08612_,14.86µm
_08798_,14.86µm
_02848_,14.855µm
_08074_,14.85µm
_00584_,14.84µm
_00813_,14.84µm
_02136_,14.84µm
_03603_,14.84µm
_05265_,14.84µm
_06346_,14.84µm
_08458_,14.84µm
_08739_,14.84µm
net398,14.84µm
net465,14.84µm
_01968_,14.82µm
_02687_,14.82µm
_05460_,14.82µm
_06283_,14.82µm
_07331_,14.82µm
_07352_,14.82µm
_09510_,14.82µm
_02296_,14.8µm
_03468_,14.8µm
_04323_,14.8µm
_06177_,14.8µm
_08002_,14.8µm
_09724_,14.8µm
net933,14.8µm
_04253_,14.78µm
_05081_,14.78µm
_08199_,14.78µm
_08787_,14.78µm
net267,14.78µm
_01371_,14.76µm
_04660_,14.76µm
_05423_,14.76µm
_06768_,14.76µm
_07404_,14.76µm
_07593_,14.76µm
_07778_,14.76µm
_08577_,14.76µm
_00752_,14.74µm
_01575_,14.74µm
_01637_,14.74µm
_02845_,14.74µm
_02851_,14.74µm
term_mid\[47\],14.74µm
net250,14.74µm
_01297_,14.72µm
_02292_,14.72µm
_04725_,14.72µm
_05318_,14.72µm
_07958_,14.72µm
_08208_,14.72µm
net848,14.72µm
_00041_,14.7µm
_02190_,14.7µm
_06035_,14.7µm
_06128_,14.7µm
_03317_,14.69µm
_03637_,14.68µm
_04700_,14.68µm
_06114_,14.68µm
_06200_,14.68µm
_06552_,14.68µm
_07263_,14.68µm
_08024_,14.68µm
term_low\[23\],14.67µm
_08916_,14.66µm
_08959_,14.66µm
_03805_,14.645µm
_00756_,14.64µm
_02142_,14.64µm
_02402_,14.64µm
_02952_,14.64µm
_05118_,14.64µm
_05370_,14.64µm
_05620_,14.64µm
_06083_,14.64µm
_06327_,14.64µm
_07107_,14.64µm
_07682_,14.64µm
_08399_,14.64µm
_08804_,14.64µm
_02266_,14.62µm
_05105_,14.62µm
_05210_,14.62µm
_01920_,14.6µm
_01944_,14.6µm
_02352_,14.6µm
_02647_,14.6µm
_03552_,14.6µm
_06542_,14.6µm
net344,14.6µm
net420,14.6µm
_03914_,14.59µm
_03445_,14.58µm
_07542_,14.58µm
_02958_,14.56µm
_03493_,14.56µm
_05325_,14.56µm
_06652_,14.56µm
_07219_,14.56µm
_08245_,14.56µm
_08651_,14.56µm
_03760_,14.54µm
_08239_,14.54µm
_08762_,14.54µm
_01455_,14.52µm
_01931_,14.52µm
_02742_,14.52µm
_02863_,14.52µm
_04406_,14.52µm
_05005_,14.52µm
_08128_,14.52µm
_09324_,14.52µm
_09524_,14.52µm
_02024_,14.505µm
_01023_,14.5µm
_02837_,14.5µm
_03536_,14.5µm
_04903_,14.5µm
_05563_,14.5µm
_05975_,14.5µm
_06203_,14.5µm
_07338_,14.5µm
_08031_,14.5µm
_08088_,14.5µm
_09507_,14.5µm
_00746_,14.48µm
_02167_,14.48µm
_02947_,14.48µm
_03372_,14.48µm
_03902_,14.48µm
_04518_,14.48µm
_08559_,14.48µm
_00322_,14.465µm
_03369_,14.46µm
_04086_,14.46µm
_05422_,14.46µm
_05474_,14.46µm
_08513_,14.46µm
_10151_,14.45µm
_01422_,14.44µm
_09605_,14.44µm
_03804_,14.43µm
_00635_,14.42µm
_00722_,14.42µm
_04703_,14.42µm
_08617_,14.42µm
_09080_,14.42µm
_09894_,14.42µm
net303,14.42µm
net325,14.42µm
_00764_,14.4µm
_01703_,14.4µm
_02319_,14.4µm
_03154_,14.4µm
_04863_,14.4µm
_06434_,14.4µm
_08167_,14.4µm
_09256_,14.4µm
_09618_,14.4µm
_01355_,14.39µm
_01802_,14.38µm
_03350_,14.38µm
_05943_,14.38µm
_06400_,14.38µm
_06796_,14.38µm
_09383_,14.38µm
_09458_,14.38µm
_09781_,14.38µm
_00936_,14.36µm
_04037_,14.36µm
_04570_,14.36µm
_05281_,14.36µm
_05364_,14.36µm
_08474_,14.36µm
_00710_,14.34µm
_02434_,14.34µm
_02639_,14.34µm
_03821_,14.34µm
_04143_,14.34µm
_04715_,14.34µm
_06250_,14.34µm
_06568_,14.34µm
_03939_,14.32µm
_04368_,14.32µm
_07296_,14.32µm
_08679_,14.32µm
_01156_,14.3µm
_04783_,14.3µm
_05102_,14.3µm
_06117_,14.3µm
_07674_,14.3µm
_07937_,14.3µm
_08125_,14.3µm
_08746_,14.3µm
_09257_,14.3µm
p_lh\[18\],14.3µm
_01754_,14.295µm
_00768_,14.28µm
_00843_,14.28µm
_01751_,14.28µm
_05008_,14.28µm
_05095_,14.28µm
_08351_,14.28µm
_01583_,14.26µm
_01678_,14.26µm
_01796_,14.26µm
_02138_,14.26µm
_02997_,14.26µm
_03031_,14.26µm
_05572_,14.26µm
_06226_,14.26µm
_08611_,14.26µm
_09193_,14.26µm
net797,14.26µm
_03313_,14.25µm
_03591_,14.25µm
_09002_,14.24µm
_02365_,14.22µm
_02611_,14.22µm
_03628_,14.22µm
_04533_,14.22µm
_07400_,14.22µm
_07436_,14.22µm
_08073_,14.22µm
_08194_,14.22µm
_08330_,14.22µm
_08526_,14.22µm
_09678_,14.22µm
_09269_,14.19µm
_00825_,14.18µm
_01144_,14.18µm
_01223_,14.18µm
_03017_,14.18µm
_04245_,14.18µm
_04664_,14.18µm
_05074_,14.18µm
_08397_,14.18µm
_09789_,14.18µm
_00916_,14.16µm
_02811_,14.16µm
_03680_,14.16µm
_03900_,14.16µm
_04649_,14.16µm
_04764_,14.16µm
_06048_,14.16µm
_06060_,14.16µm
_08697_,14.16µm
net160,14.16µm
_00886_,14.14µm
_00906_,14.14µm
_01887_,14.14µm
_06255_,14.14µm
_08534_,14.14µm
_09192_,14.14µm
_10082_,14.14µm
_04865_,14.12µm
_05108_,14.12µm
_06730_,14.12µm
_08041_,14.12µm
_09875_,14.12µm
net1413,14.105µm
_00697_,14.1µm
_05801_,14.1µm
_09207_,14.1µm
net192,14.1µm
_00673_,14.085µm
_00007_,14.08µm
_03359_,14.08µm
_04248_,14.08µm
_05560_,14.08µm
_05906_,14.08µm
_10174_,14.08µm
_04663_,14.06µm
_05744_,14.06µm
_06660_,14.06µm
_07283_,14.06µm
_07319_,14.06µm
_08910_,14.06µm
_01435_,14.04µm
_02106_,14.04µm
_03453_,14.04µm
_04213_,14.04µm
_04279_,14.04µm
_06504_,14.04µm
_06827_,14.04µm
_09134_,14.04µm
_09186_,14.04µm
_00457_,14.02µm
_01170_,14.02µm
_02050_,14.02µm
_02676_,14.02µm
_03019_,14.02µm
_04278_,14.02µm
_06948_,14.02µm
_07065_,14.02µm
_08434_,14.02µm
_08456_,14.01µm
_00517_,14µm
_04506_,14µm
_06054_,14µm
_08217_,14µm
_08261_,14µm
_09107_,14µm
net95,14µm
_09596_,13.99µm
_03378_,13.985µm
_01428_,13.98µm
_04995_,13.98µm
_06587_,13.98µm
net194,13.98µm
_09440_,13.975µm
_00553_,13.96µm
_02949_,13.96µm
_03091_,13.96µm
_05552_,13.96µm
_06074_,13.96µm
_06395_,13.96µm
_09158_,13.96µm
net820,13.96µm
net956,13.96µm
net1387,13.96µm
_02042_,13.94µm
_02455_,13.94µm
_03191_,13.94µm
_06620_,13.94µm
_08779_,13.94µm
net1025,13.94µm
_06638_,13.93µm
_03559_,13.92µm
_05608_,13.92µm
_05622_,13.92µm
_05687_,13.92µm
_07730_,13.92µm
_08610_,13.92µm
_09343_,13.92µm
net275,13.92µm
_03465_,13.9µm
_07386_,13.9µm
_08094_,13.9µm
_08095_,13.9µm
_08966_,13.9µm
_09366_,13.9µm
_07473_,13.89µm
_00680_,13.88µm
_02596_,13.88µm
_02788_,13.88µm
_04589_,13.88µm
_04606_,13.88µm
_04761_,13.88µm
_05167_,13.88µm
_06143_,13.88µm
_09042_,13.88µm
_09119_,13.88µm
_09184_,13.88µm
p_ll_pipe\[12\],13.88µm
net400,13.88µm
_01388_,13.86µm
_03527_,13.86µm
_05126_,13.86µm
_06403_,13.86µm
_07713_,13.86µm
net397,13.86µm
_06454_,13.845µm
_04695_,13.84µm
_04806_,13.84µm
_07095_,13.84µm
_07819_,13.84µm
_03095_,13.82µm
_04831_,13.82µm
_08140_,13.82µm
_09146_,13.82µm
net437,13.82µm
_03814_,13.8µm
_04955_,13.8µm
_05748_,13.8µm
_08583_,13.8µm
_09537_,13.8µm
net316,13.8µm
_01256_,13.79µm
_02195_,13.78µm
_03248_,13.78µm
_05269_,13.78µm
_06006_,13.78µm
_07458_,13.78µm
_08286_,13.78µm
_04398_,13.76µm
_08314_,13.76µm
net182,13.76µm
_06110_,13.74µm
_01787_,13.73µm
_05097_,13.73µm
_03870_,13.72µm
_05241_,13.72µm
_06489_,13.72µm
_07227_,13.72µm
_08215_,13.72µm
_09149_,13.72µm
_02793_,13.7µm
_03339_,13.7µm
_05080_,13.7µm
_01631_,13.695µm
_04129_,13.69µm
_03505_,13.68µm
_04057_,13.68µm
_04973_,13.68µm
_07786_,13.68µm
_08708_,13.68µm
_09130_,13.68µm
b_l\[10\],13.68µm
net299,13.68µm
_07810_,13.66µm
net802,13.66µm
_02475_,13.65µm
_09623_,13.65µm
_01745_,13.64µm
_04510_,13.64µm
_06445_,13.64µm
_09055_,13.64µm
